ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE
18028,20000,1,3,2,31
18029,140000,1,2,2,33
18030,90000,1,2,1,34
18031,120000,1,2,1,40
18032,160000,1,1,1,31
18033,280000,1,2,1,32
18034,500000,1,1,1,46
18035,100000,1,2,2,38
18036,160000,1,3,2,31
18037,20000,1,2,1,42
18038,400000,1,1,2,39
18039,30000,1,2,1,45
18040,50000,1,3,1,47
18041,70000,1,2,2,40
18042,110000,1,2,1,42
18043,50000,1,2,2,44
18044,170000,1,2,1,40
18045,30000,1,1,1,33
18046,50000,1,3,1,29
18047,50000,1,2,2,30
18048,90000,1,3,1,44
18049,110000,1,2,1,40
18050,240000,1,2,2,46
18051,360000,1,3,1,42
18052,290000,1,2,2,45
18053,180000,1,1,1,39
18054,180000,1,2,1,43
18055,50000,1,2,2,43
18056,500000,1,1,2,47
18057,50000,1,2,1,35
18058,50000,1,3,1,37
18059,400000,1,1,2,32
18060,240000,1,2,1,34
18061,150000,1,2,1,31
18062,50000,1,3,2,31
18063,150000,1,1,1,34
18064,50000,1,3,1,41
18065,360000,1,1,2,40
18066,100000,1,1,1,38
18067,30000,1,2,2,44
18068,260000,1,1,2,36
18069,140000,1,2,1,29
18070,30000,1,3,1,48
18071,60000,1,2,2,36
18072,10000,1,2,2,29
18073,110000,1,3,2,34
18074,40000,1,1,2,34
18075,50000,1,3,1,47
18076,50000,1,2,2,40
18077,350000,1,2,2,32
18078,450000,1,1,2,34
18079,50000,1,2,2,42
18080,170000,1,3,1,39
18081,100000,1,2,1,41
18082,140000,1,1,1,36
18083,250000,1,1,2,29
18084,130000,1,1,2,29
18085,130000,1,2,2,33
18086,360000,1,3,1,36
18087,270000,1,2,1,39
18088,140000,1,2,1,40
18089,150000,1,2,2,32
18090,200000,1,1,2,33
18091,280000,1,1,1,34
18092,80000,1,3,2,35
18093,240000,1,3,2,40
18094,20000,1,1,2,42
18095,300000,1,1,1,38
18096,250000,1,1,2,41
18097,50000,1,1,2,49
18098,50000,1,3,1,41
18099,30000,1,2,2,39
18100,240000,1,1,1,38
18101,200000,1,2,1,40
18102,50000,1,1,2,39
18103,210000,1,1,2,38
18104,280000,1,1,1,42
18105,200000,1,3,2,33
18106,300000,1,2,1,41
18107,420000,1,1,2,36
18108,350000,1,1,2,34
18109,120000,1,3,1,43
18110,110000,1,2,1,48
18111,20000,1,1,2,31
18112,100000,1,1,2,32
18113,240000,1,1,1,36
18114,130000,1,5,2,37
18115,170000,1,1,2,48
18116,60000,1,2,1,42
18117,200000,1,3,1,42
18118,210000,1,2,1,48
18119,100000,1,2,2,35
18120,380000,1,1,1,37
18121,240000,1,1,2,38
18122,150000,1,2,2,33
18123,60000,1,2,2,35
18124,350000,1,2,1,37
18125,300000,1,1,1,33
18126,160000,1,3,1,42
18127,130000,1,1,2,37
18128,50000,1,3,2,38
18129,270000,1,2,1,40
18130,90000,1,1,2,36
18131,240000,1,1,1,37
18132,450000,1,1,1,45
18133,280000,1,1,2,36
18134,270000,1,1,1,38
18135,10000,1,3,2,46
18136,50000,1,1,3,37
18137,100000,1,1,1,33
18138,190000,1,1,2,32
18139,240000,1,1,2,33
18140,220000,1,1,1,33
18141,500000,1,1,1,42
18142,300000,1,1,2,32
18143,500000,1,1,2,30
18144,200000,1,1,2,30
18145,260000,1,2,2,31
18146,160000,1,3,2,31
18147,340000,1,1,2,31
18148,500000,1,1,2,32
18149,310000,1,1,1,32
18150,360000,1,2,1,30
18151,110000,1,1,1,36
18152,390000,1,1,1,36
18153,140000,1,1,2,31
18154,30000,1,3,2,32
18155,200000,1,1,2,33
18156,110000,1,1,2,40
18157,20000,1,1,1,35
18158,210000,1,2,1,41
18159,380000,1,2,1,42
18160,70000,1,1,1,42
18161,20000,1,2,2,32
18162,260000,1,1,2,32
18163,200000,1,1,1,46
18164,190000,1,2,2,36
18165,50000,1,2,2,42
18166,20000,1,2,2,35
18167,400000,1,1,1,49
18168,280000,1,2,1,49
18169,60000,1,3,1,38
18170,250000,1,1,1,47
18171,400000,1,1,2,41
18172,180000,1,2,1,46
18173,50000,1,2,1,45
18174,220000,1,2,2,39
18175,50000,1,2,1,35
18176,20000,1,3,2,61
18177,100000,1,2,1,44
18178,500000,1,1,1,44
18179,120000,1,2,2,38
18180,360000,1,1,1,37
18181,440000,1,2,1,48
18182,240000,1,2,2,30
18183,200000,1,1,1,45
18184,50000,1,2,1,46
18185,260000,1,2,1,44
18186,300000,1,2,1,35
18187,130000,1,2,1,37
18188,50000,1,2,2,48
18189,20000,1,3,2,36
18190,20000,1,1,1,36
18191,50000,1,3,1,45
18192,70000,1,2,2,39
18193,70000,1,2,1,45
18194,450000,1,3,2,38
18195,70000,1,2,1,40
18196,120000,1,2,2,45
18197,80000,1,2,2,33
18198,20000,1,2,2,40
18199,230000,1,2,1,42
18200,480000,1,1,2,49
18201,490000,1,1,1,42
18202,310000,1,2,1,42
18203,100000,1,1,2,33
18204,260000,1,1,2,39
18205,360000,1,1,1,43
18206,500000,1,1,2,48
18207,160000,1,1,2,34
18208,360000,1,3,2,34
18209,320000,1,2,1,36
18210,210000,1,2,1,42
18211,140000,1,1,1,41
18212,20000,1,2,2,39
18213,300000,1,1,3,50
18214,130000,1,2,1,50
18215,200000,1,3,1,50
18216,120000,1,2,2,51
18217,50000,1,2,3,52
18218,180000,1,1,1,51
18219,230000,1,1,1,53
18220,10000,1,3,1,50
18221,20000,1,2,1,49
18222,200000,1,2,2,48
18223,360000,1,2,1,49
18224,210000,1,2,1,53
18225,80000,1,2,1,53
18226,60000,1,2,2,51
18227,100000,1,3,1,56
18228,20000,1,3,1,62
18229,50000,1,2,1,54
18230,300000,1,3,1,56
18231,140000,1,3,1,50
18232,120000,1,3,1,59
18233,400000,1,3,1,57
18234,50000,1,3,2,58
18235,90000,1,1,1,56
18236,60000,1,2,1,57
18237,260000,1,1,1,51
18238,80000,1,3,1,52
18239,160000,1,2,1,55
18240,10000,1,3,2,51
18241,190000,1,2,1,50
18242,160000,1,1,1,51
18243,20000,1,3,2,49
18244,300000,1,3,1,57
18245,440000,1,1,1,79
18246,50000,1,3,1,54
18247,350000,1,1,1,50
18248,60000,1,3,1,50
18249,50000,1,2,1,47
18250,30000,1,2,2,52
18251,150000,1,1,2,52
18252,100000,1,1,1,60
18253,350000,1,1,1,55
18254,80000,1,2,1,52
18255,80000,1,3,1,55
18256,10000,1,3,1,54
18257,210000,1,2,1,66
18258,500000,1,1,1,62
18259,20000,1,2,1,61
18260,330000,1,1,2,54
18261,250000,1,1,1,58
18262,420000,1,1,1,54
18263,90000,1,2,1,53
18264,180000,1,3,2,52
18265,50000,1,3,1,51
18266,200000,1,2,1,53
18267,100000,1,1,1,63
18268,150000,1,1,1,55
18269,360000,1,1,1,62
18270,50000,1,2,2,57
18271,30000,1,2,3,58
18272,330000,1,3,1,56
18273,70000,1,2,3,47
18274,420000,1,1,1,51
18275,130000,1,1,1,51
18276,200000,1,2,1,55
18277,180000,1,3,1,58
18278,170000,1,2,1,59
18279,190000,1,1,1,54
18280,200000,1,1,1,54
18281,30000,1,3,1,54
18282,460000,1,2,1,55
18283,190000,1,1,1,54
18284,10000,1,2,2,54
18285,90000,1,2,1,57
18286,440000,1,1,1,54
18287,480000,1,2,1,58
18288,360000,1,3,1,56
18289,500000,1,1,1,69
18290,30000,2,3,1,28
18291,80000,2,3,1,33
18292,200000,1,2,1,66
18293,350000,1,1,1,57
18294,150000,1,2,1,55
18295,360000,1,3,2,54
18296,20000,2,3,1,31
18297,310000,2,2,1,47
18298,200000,2,1,2,31
18299,210000,2,3,1,40
18300,30000,2,3,1,47
18301,110000,2,1,2,31
18302,50000,2,3,2,27
18303,50000,2,1,2,26
18304,50000,2,2,1,33
18305,20000,2,1,2,23
18306,230000,2,3,0,30
18307,80000,2,2,2,32
18308,150000,2,2,1,53
18309,240000,2,2,1,28
18310,450000,2,1,1,36
18311,180000,2,2,2,24
18312,30000,2,2,2,22
18313,50000,2,2,1,22
18314,20000,2,2,1,31
18315,150000,2,2,2,25
18316,20000,2,2,1,29
18317,40000,2,2,1,25
18318,180000,2,2,1,30
18319,80000,2,2,2,29
18320,50000,2,2,2,24
18321,480000,2,1,2,32
18322,20000,2,1,2,23
18323,150000,2,1,2,24
18324,20000,2,2,2,22
18325,360000,2,1,2,29
18326,200000,2,1,2,33
18327,20000,2,1,2,28
18328,50000,2,2,2,23
18329,70000,2,2,2,23
18330,120000,2,2,2,23
18331,50000,2,3,1,46
18332,310000,2,1,1,36
18333,60000,2,2,2,24
18334,20000,2,1,2,22
18335,20000,2,2,2,22
18336,50000,2,1,2,22
18337,80000,2,2,2,22
18338,20000,2,2,2,22
18339,20000,2,6,2,22
18340,10000,2,1,1,23
18341,20000,2,2,1,21
18342,20000,2,2,2,21
18343,30000,2,2,2,22
18344,20000,2,1,2,21
18345,20000,2,1,2,22
18346,20000,2,2,2,22
18347,50000,2,2,2,22
18348,50000,2,1,2,23
18349,50000,2,3,2,23
18350,20000,2,2,2,22
18351,20000,2,2,2,22
18352,80000,2,1,2,23
18353,80000,2,2,2,23
18354,130000,2,2,2,23
18355,200000,2,1,2,24
18356,50000,2,1,2,24
18357,20000,2,1,2,22
18358,20000,2,2,2,22
18359,50000,2,2,2,22
18360,60000,2,2,2,23
18361,130000,2,2,2,22
18362,80000,2,2,2,22
18363,170000,2,2,2,34
18364,90000,2,1,2,23
18365,20000,2,2,1,23
18366,20000,2,1,2,23
18367,80000,2,2,2,23
18368,30000,2,2,2,22
18369,30000,2,1,2,22
18370,30000,2,3,1,23
18371,150000,2,2,2,23
18372,50000,2,1,2,23
18373,80000,2,2,2,23
18374,30000,2,1,2,23
18375,60000,2,1,2,23
18376,100000,2,2,2,23
18377,140000,2,1,2,23
18378,140000,2,1,2,23
18379,70000,2,5,1,23
18380,70000,2,2,2,22
18381,30000,2,2,1,28
18382,50000,2,3,2,22
18383,50000,2,2,2,22
18384,30000,2,3,1,22
18385,30000,2,3,2,23
18386,30000,2,1,2,24
18387,20000,2,1,2,25
18388,60000,2,4,2,23
18389,200000,2,1,2,23
18390,80000,2,1,2,23
18391,170000,2,1,2,23
18392,230000,2,2,2,24
18393,90000,2,1,2,24
18394,290000,2,2,2,24
18395,60000,2,2,2,24
18396,20000,2,1,2,24
18397,50000,2,2,1,23
18398,210000,2,2,2,23
18399,290000,2,2,2,29
18400,90000,2,2,2,23
18401,50000,2,2,2,23
18402,50000,2,2,2,23
18403,20000,2,3,2,24
18404,360000,2,2,2,23
18405,230000,2,1,2,23
18406,30000,2,1,2,24
18407,30000,2,1,2,23
18408,70000,2,2,2,23
18409,20000,2,2,2,25
18410,80000,2,2,2,25
18411,80000,2,2,2,24
18412,50000,2,2,2,25
18413,30000,2,5,2,22
18414,30000,2,1,2,22
18415,70000,2,2,2,22
18416,30000,2,2,2,24
18417,110000,2,2,1,24
18418,160000,2,2,2,24
18419,30000,2,2,2,22
18420,40000,2,2,2,24
18421,160000,2,2,2,25
18422,50000,2,2,2,23
18423,160000,2,1,2,23
18424,30000,2,2,2,22
18425,70000,2,2,2,23
18426,150000,2,2,1,24
18427,50000,2,2,1,24
18428,80000,2,1,1,24
18429,50000,2,2,2,24
18430,50000,2,2,2,24
18431,30000,2,3,1,25
18432,250000,2,3,1,27
18433,70000,2,1,1,23
18434,150000,2,2,2,23
18435,320000,2,1,2,25
18436,80000,2,5,2,25
18437,30000,2,3,2,26
18438,50000,2,1,2,23
18439,30000,2,3,2,23
18440,20000,2,2,2,23
18441,200000,2,2,1,25
18442,20000,2,2,2,22
18443,100000,2,2,2,24
18444,20000,2,1,2,26
18445,130000,2,2,2,24
18446,50000,2,5,2,24
18447,200000,2,5,1,25
18448,20000,2,2,1,25
18449,20000,2,2,1,26
18450,100000,2,1,2,26
18451,170000,2,2,2,24
18452,80000,2,1,2,22
18453,130000,2,1,2,26
18454,50000,2,3,1,26
18455,280000,2,2,2,26
18456,130000,2,2,2,27
18457,150000,2,2,1,27
18458,130000,2,1,2,23
18459,30000,2,2,2,23
18460,50000,2,1,2,23
18461,120000,2,2,2,24
18462,30000,2,2,2,24
18463,80000,2,2,2,25
18464,80000,2,1,2,23
18465,20000,2,1,2,23
18466,80000,2,3,1,23
18467,30000,2,2,1,27
18468,120000,2,1,2,26
18469,110000,2,1,2,26
18470,70000,2,1,2,25
18471,300000,2,1,2,25
18472,160000,2,2,2,25
18473,150000,2,2,2,25
18474,210000,2,2,1,47
18475,20000,2,2,2,26
18476,240000,2,2,2,26
18477,60000,2,2,2,25
18478,20000,2,2,2,25
18479,130000,2,2,2,25
18480,330000,2,2,1,25
18481,50000,2,1,1,25
18482,110000,2,1,2,24
18483,50000,2,3,1,24
18484,90000,2,2,2,24
18485,130000,2,2,2,26
18486,150000,2,3,1,26
18487,140000,2,2,2,27
18488,150000,2,2,2,24
18489,50000,2,2,2,26
18490,40000,2,1,2,26
18491,170000,2,2,2,27
18492,60000,2,2,2,24
18493,200000,2,2,2,25
18494,80000,2,1,2,25
18495,100000,2,1,2,25
18496,170000,2,2,2,25
18497,140000,2,1,2,26
18498,90000,2,2,2,26
18499,70000,2,5,1,26
18500,120000,2,1,2,26
18501,60000,2,2,1,26
18502,150000,2,2,2,26
18503,50000,2,3,1,24
18504,80000,2,3,1,26
18505,310000,2,2,2,27
18506,50000,2,1,2,23
18507,20000,2,2,1,23
18508,80000,2,1,2,24
18509,180000,2,1,2,25
18510,50000,2,2,1,23
18511,70000,2,2,2,22
18512,20000,2,2,1,25
18513,60000,2,2,1,24
18514,30000,2,2,2,25
18515,20000,2,2,2,24
18516,280000,2,4,2,25
18517,30000,2,2,2,25
18518,40000,2,1,2,26
18519,130000,2,2,2,25
18520,90000,2,2,2,25
18521,260000,2,2,2,25
18522,100000,2,1,2,26
18523,50000,2,1,2,24
18524,190000,2,3,2,24
18525,70000,2,2,2,22
18526,50000,2,2,1,26
18527,40000,2,2,2,26
18528,200000,2,1,2,26
18529,100000,2,1,2,26
18530,220000,2,2,2,26
18531,200000,2,2,1,27
18532,50000,2,3,1,27
18533,360000,2,2,2,27
18534,170000,2,1,2,25
18535,250000,2,3,0,26
18536,80000,2,2,2,26
18537,110000,2,2,2,23
18538,20000,2,2,2,23
18539,20000,2,2,1,25
18540,60000,2,2,2,24
18541,170000,2,2,2,24
18542,150000,2,2,2,24
18543,210000,2,2,2,24
18544,230000,2,2,2,25
18545,160000,2,2,2,25
18546,150000,2,2,2,25
18547,210000,2,2,2,26
18548,300000,2,2,2,28
18549,340000,2,1,2,27
18550,150000,2,1,2,24
18551,50000,2,2,2,25
18552,160000,2,1,2,27
18553,50000,2,1,2,25
18554,70000,2,2,2,25
18555,120000,2,2,1,25
18556,200000,2,1,2,25
18557,50000,2,2,2,25
18558,310000,2,1,2,26
18559,50000,2,2,2,24
18560,300000,2,4,2,24
18561,160000,2,2,2,25
18562,90000,2,2,2,25
18563,160000,2,2,1,25
18564,500000,2,1,2,25
18565,390000,2,1,2,26
18566,320000,2,2,2,26
18567,50000,2,1,2,26
18568,200000,2,4,2,27
18569,90000,2,2,2,27
18570,360000,2,2,2,27
18571,180000,2,1,2,27
18572,60000,2,2,2,24
18573,250000,2,2,2,24
18574,20000,2,1,2,25
18575,10000,2,1,2,24
18576,110000,2,1,2,24
18577,150000,2,2,2,25
18578,160000,2,2,2,25
18579,30000,2,2,2,25
18580,30000,2,1,2,24
18581,280000,2,1,1,26
18582,120000,2,1,2,28
18583,360000,2,3,1,27
18584,80000,2,2,1,27
18585,310000,2,3,2,27
18586,80000,2,2,1,27
18587,180000,2,1,2,28
18588,130000,2,1,2,26
18589,70000,2,3,1,24
18590,400000,2,2,2,24
18591,20000,2,1,2,22
18592,30000,2,1,2,23
18593,80000,2,2,2,25
18594,150000,2,2,2,26
18595,20000,2,3,2,24
18596,20000,2,1,2,25
18597,150000,2,1,2,26
18598,60000,2,2,2,27
18599,320000,2,1,2,27
18600,80000,2,2,2,27
18601,130000,2,1,2,25
18602,400000,2,2,1,24
18603,20000,2,1,2,25
18604,60000,2,1,2,24
18605,80000,2,1,2,24
18606,50000,2,1,1,24
18607,20000,2,1,2,25
18608,100000,2,2,1,25
18609,80000,2,1,2,25
18610,140000,2,1,2,25
18611,110000,2,1,2,25
18612,350000,2,1,2,27
18613,60000,2,1,2,27
18614,50000,2,1,2,24
18615,210000,2,2,2,26
18616,50000,2,3,2,25
18617,80000,2,5,1,25
18618,30000,2,2,2,26
18619,150000,2,2,2,26
18620,20000,2,1,2,26
18621,270000,2,1,2,26
18622,50000,2,2,2,27
18623,380000,2,2,2,27
18624,60000,2,1,2,28
18625,50000,2,3,2,26
18626,120000,2,2,1,26
18627,260000,2,1,2,26
18628,190000,2,2,2,26
18629,50000,2,1,2,26
18630,80000,2,1,2,26
18631,110000,2,2,2,26
18632,50000,2,2,2,26
18633,150000,2,1,2,27
18634,50000,2,2,1,27
18635,80000,2,2,2,25
18636,20000,2,1,2,24
18637,200000,2,2,2,24
18638,80000,2,1,2,25
18639,70000,2,2,2,25
18640,280000,2,1,2,26
18641,160000,2,3,2,26
18642,90000,2,2,2,26
18643,200000,2,1,2,27
18644,150000,2,1,2,28
18645,80000,2,2,2,27
18646,390000,2,1,2,28
18647,190000,2,2,1,28
18648,240000,2,1,2,28
18649,200000,2,1,2,29
18650,130000,2,2,1,29
18651,100000,2,2,1,29
18652,190000,2,2,2,29
18653,90000,2,1,2,29
18654,20000,2,3,1,27
18655,90000,2,2,2,26
18656,90000,2,2,2,26
18657,80000,2,2,2,27
18658,40000,2,2,1,28
18659,50000,2,2,1,22
18660,150000,2,1,2,25
18661,200000,2,1,2,27
18662,20000,2,2,1,27
18663,160000,2,1,2,27
18664,80000,2,2,2,28
18665,30000,2,2,2,22
18666,50000,2,1,2,23
18667,310000,2,2,1,25
18668,50000,2,2,2,26
18669,200000,2,2,2,26
18670,20000,2,2,2,22
18671,30000,2,3,1,22
18672,20000,2,1,2,23
18673,50000,2,2,2,22
18674,230000,2,2,2,28
18675,130000,2,1,2,29
18676,500000,2,1,2,29
18677,200000,2,2,1,29
18678,110000,2,1,2,29
18679,230000,2,1,1,30
18680,80000,2,2,1,30
18681,20000,2,1,2,27
18682,120000,2,2,2,27
18683,200000,2,1,2,27
18684,70000,2,2,1,28
18685,230000,2,2,2,28
18686,60000,2,3,1,28
18687,60000,2,2,2,28
18688,360000,2,2,1,28
18689,100000,2,2,2,25
18690,240000,2,1,2,25
18691,130000,2,1,2,25
18692,130000,2,2,3,25
18693,50000,2,1,2,25
18694,150000,2,1,1,26
18695,300000,2,2,2,28
18696,200000,2,1,2,28
18697,320000,2,1,2,28
18698,160000,2,2,2,27
18699,210000,2,1,2,26
18700,70000,2,1,2,25
18701,250000,2,2,2,25
18702,130000,2,1,2,27
18703,30000,2,1,2,27
18704,210000,2,1,2,27
18705,170000,2,2,2,27
18706,100000,2,3,1,28
18707,50000,2,2,1,28
18708,130000,2,1,2,27
18709,30000,2,2,2,26
18710,130000,2,2,2,30
18711,70000,2,1,2,26
18712,210000,2,1,2,26
18713,170000,2,1,2,25
18714,420000,2,1,2,28
18715,80000,2,2,1,26
18716,150000,2,2,2,26
18717,200000,2,1,2,26
18718,70000,2,2,2,26
18719,90000,2,2,2,26
18720,130000,2,2,1,27
18721,360000,2,2,2,28
18722,260000,2,2,2,28
18723,160000,2,2,2,28
18724,20000,2,2,1,28
18725,140000,2,3,1,28
18726,200000,2,2,2,29
18727,200000,2,2,1,29
18728,120000,2,2,2,28
18729,210000,2,2,2,29
18730,50000,2,2,1,23
18731,80000,2,1,2,23
18732,60000,2,2,2,23
18733,50000,2,2,1,24
18734,50000,2,2,2,25
18735,70000,2,1,2,25
18736,80000,2,2,2,25
18737,50000,2,2,1,25
18738,30000,2,1,2,25
18739,300000,2,1,2,26
18740,240000,2,2,2,26
18741,140000,2,4,2,26
18742,30000,2,1,2,27
18743,70000,2,2,1,29
18744,220000,2,2,2,29
18745,230000,2,2,2,29
18746,20000,2,2,1,29
18747,130000,2,2,2,25
18748,60000,2,2,2,26
18749,200000,2,2,2,26
18750,310000,2,2,2,26
18751,240000,2,2,2,26
18752,200000,2,1,2,26
18753,440000,2,2,2,27
18754,180000,2,2,2,27
18755,300000,2,1,2,29
18756,160000,2,2,2,30
18757,160000,2,1,2,30
18758,230000,2,2,2,30
18759,160000,2,1,1,30
18760,200000,2,1,2,28
18761,240000,2,2,2,29
18762,420000,2,1,2,29
18763,210000,2,1,2,30
18764,220000,2,1,2,28
18765,200000,2,1,1,28
18766,230000,2,2,2,28
18767,250000,2,1,2,28
18768,80000,2,2,1,28
18769,80000,2,2,1,26
18770,50000,2,3,1,26
18771,20000,2,2,2,26
18772,60000,2,2,1,27
18773,50000,2,2,2,27
18774,310000,2,1,2,28
18775,140000,2,1,2,29
18776,220000,2,1,2,27
18777,130000,2,2,2,27
18778,300000,2,1,2,29
18779,140000,2,3,2,28
18780,400000,2,1,2,29
18781,200000,2,1,1,30
18782,150000,2,1,2,29
18783,420000,2,1,2,27
18784,230000,2,2,2,26
18785,210000,2,1,2,27
18786,120000,2,1,2,27
18787,50000,2,1,2,28
18788,200000,2,2,2,28
18789,180000,2,2,2,28
18790,30000,2,2,1,28
18791,110000,2,2,2,29
18792,50000,2,2,1,29
18793,120000,2,2,2,29
18794,230000,2,1,2,29
18795,80000,2,2,1,29
18796,320000,2,2,2,29
18797,50000,2,3,1,29
18798,110000,2,2,1,29
18799,150000,2,1,2,25
18800,30000,2,1,2,26
18801,80000,2,2,2,26
18802,150000,2,2,2,26
18803,270000,2,1,2,26
18804,160000,2,1,2,26
18805,150000,2,1,2,29
18806,170000,2,3,2,31
18807,70000,2,2,1,31
18808,210000,2,1,2,31
18809,50000,2,1,2,30
18810,70000,2,1,2,27
18811,180000,2,1,2,28
18812,260000,2,2,2,27
18813,50000,2,2,1,27
18814,140000,2,1,2,27
18815,100000,2,2,1,30
18816,420000,2,2,2,29
18817,300000,2,2,2,30
18818,30000,2,2,2,25
18819,150000,2,4,1,26
18820,180000,2,2,1,26
18821,330000,2,1,2,26
18822,360000,2,2,2,26
18823,210000,2,2,2,27
18824,90000,2,1,2,27
18825,250000,2,2,1,28
18826,80000,2,3,2,24
18827,290000,2,1,2,27
18828,280000,2,1,2,29
18829,340000,2,1,1,29
18830,120000,2,1,2,29
18831,110000,2,3,2,31
18832,30000,2,2,2,22
18833,70000,2,2,2,24
18834,20000,2,3,1,24
18835,80000,2,2,2,25
18836,120000,2,2,1,25
18837,500000,2,1,2,26
18838,320000,2,2,2,27
18839,150000,2,1,2,27
18840,190000,2,2,2,27
18841,130000,2,2,1,29
18842,70000,2,2,1,34
18843,350000,2,1,2,30
18844,210000,2,1,2,27
18845,120000,2,2,1,27
18846,130000,2,2,1,28
18847,170000,2,2,2,27
18848,100000,2,3,1,30
18849,200000,2,1,2,28
18850,270000,2,1,2,28
18851,30000,2,2,1,30
18852,160000,2,2,2,24
18853,80000,2,3,1,26
18854,310000,2,1,2,26
18855,20000,2,1,2,23
18856,80000,2,1,2,27
18857,180000,2,1,2,28
18858,80000,2,1,2,29
18859,140000,2,2,2,28
18860,150000,2,5,2,26
18861,100000,2,2,2,27
18862,50000,2,1,2,27
18863,200000,2,1,2,28
18864,130000,2,2,1,28
18865,150000,2,1,1,29
18866,170000,2,2,1,30
18867,180000,2,2,2,28
18868,320000,2,2,2,28
18869,50000,2,1,2,28
18870,50000,2,2,2,27
18871,80000,2,3,1,27
18872,100000,2,1,2,27
18873,80000,2,2,2,23
18874,120000,2,1,2,26
18875,230000,2,1,2,31
18876,60000,2,2,1,31
18877,220000,2,1,2,30
18878,80000,2,2,2,30
18879,300000,2,1,2,28
18880,400000,2,1,2,30
18881,50000,2,2,2,31
18882,200000,2,1,2,30
18883,120000,2,1,2,32
18884,360000,2,1,1,31
18885,220000,2,2,2,30
18886,280000,2,2,1,31
18887,500000,2,2,2,31
18888,240000,2,3,2,31
18889,310000,2,2,1,30
18890,200000,2,1,2,28
18891,260000,2,2,2,28
18892,200000,2,2,2,28
18893,180000,2,1,2,27
18894,270000,2,2,1,27
18895,30000,2,2,2,28
18896,180000,2,2,2,28
18897,340000,2,2,1,29
18898,140000,2,5,2,28
18899,180000,2,1,2,28
18900,150000,2,2,2,27
18901,110000,2,1,2,27
18902,50000,2,2,1,28
18903,140000,2,1,2,28
18904,360000,2,1,2,28
18905,280000,2,2,2,29
18906,310000,2,1,2,28
18907,290000,2,2,1,28
18908,210000,2,1,2,28
18909,210000,2,1,1,29
18910,110000,2,2,2,29
18911,50000,2,1,2,28
18912,280000,2,1,2,28
18913,50000,2,2,2,28
18914,120000,2,2,1,28
18915,80000,2,2,1,28
18916,50000,2,1,2,29
18917,60000,2,2,2,28
18918,190000,2,1,2,28
18919,150000,2,1,2,28
18920,170000,2,1,2,28
18921,150000,2,2,2,28
18922,390000,2,1,2,28
18923,70000,2,2,2,29
18924,120000,2,2,2,29
18925,30000,2,2,1,29
18926,200000,2,2,1,26
18927,300000,2,2,2,28
18928,90000,2,1,2,29
18929,200000,2,1,1,30
18930,210000,2,1,2,31
18931,230000,2,2,2,31
18932,200000,2,1,2,31
18933,420000,2,2,1,32
18934,60000,2,3,1,28
18935,50000,2,2,1,34
18936,60000,2,2,1,28
18937,210000,2,1,2,28
18938,50000,2,2,1,28
18939,390000,2,3,1,28
18940,150000,2,1,2,28
18941,200000,2,2,2,30
18942,150000,2,1,1,31
18943,470000,2,2,2,30
18944,200000,2,1,1,30
18945,160000,2,1,2,31
18946,220000,2,2,2,30
18947,290000,2,2,1,32
18948,50000,2,3,0,32
18949,290000,2,2,1,32
18950,30000,2,2,2,23
18951,40000,2,3,1,23
18952,70000,2,1,2,26
18953,100000,2,2,2,23
18954,20000,2,1,2,23
18955,50000,2,2,2,23
18956,130000,2,5,2,39
18957,140000,2,2,1,28
18958,230000,2,1,1,30
18959,300000,2,2,2,30
18960,200000,2,1,2,29
18961,100000,2,1,2,29
18962,100000,2,2,2,30
18963,80000,2,2,2,29
18964,170000,2,2,2,29
18965,420000,2,1,2,29
18966,70000,2,1,2,29
18967,480000,2,2,2,30
18968,250000,2,5,1,27
18969,180000,2,1,2,28
18970,240000,2,1,2,28
18971,210000,2,1,2,28
18972,100000,2,1,2,28
18973,50000,2,1,2,28
18974,300000,2,1,2,28
18975,70000,2,1,2,28
18976,490000,2,1,2,29
18977,170000,2,1,2,29
18978,100000,2,1,2,29
18979,200000,2,2,2,32
18980,80000,2,2,2,32
18981,220000,2,2,2,32
18982,300000,2,3,2,33
18983,120000,2,2,1,33
18984,240000,2,2,2,30
18985,200000,2,1,2,30
18986,40000,2,2,1,30
18987,200000,2,1,2,30
18988,100000,2,1,2,30
18989,50000,2,2,1,31
18990,40000,2,2,1,32
18991,70000,2,2,1,32
18992,210000,2,1,2,31
18993,30000,2,2,2,28
18994,100000,2,1,2,30
18995,20000,2,2,1,30
18996,400000,2,2,1,36
18997,330000,2,2,1,28
18998,240000,2,2,2,30
18999,70000,2,1,2,29
19000,240000,2,1,2,29
19001,200000,2,1,1,27
19002,100000,2,1,2,27
19003,180000,2,1,2,29
19004,360000,2,2,2,30
19005,130000,2,2,2,29
19006,120000,2,2,2,30
19007,230000,2,1,2,30
19008,340000,2,5,2,30
19009,320000,2,1,2,29
19010,330000,2,3,2,29
19011,80000,2,3,2,30
19012,150000,2,1,1,30
19013,160000,2,3,1,31
19014,50000,2,3,1,37
19015,300000,2,4,1,48
19016,190000,2,2,1,36
19017,50000,2,2,2,27
19018,90000,2,1,2,28
19019,210000,2,1,2,28
19020,240000,2,1,2,28
19021,60000,2,2,1,34
19022,440000,2,2,2,35
19023,30000,2,2,1,42
19024,230000,2,2,2,26
