ID,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
21261,28541,28889,30050,29797,18464,12235
21262,13386,13218,14453,15525,0,0
21263,0,0,0,0,0,0
21264,23498,22625,20197,19528,19520,17420
21265,47053,11165,12186,13280,14055,14428
21266,14123,16758,17494,16916,18135,17703
21267,8145,10474,10000,0,0,0
21268,98588,100545,102651,104749,106832,109062
21269,56327,57106,58489,57800,57312,57188
21270,86826,87186,87526,88924,88735,87521
21271,82390,84024,84485,81057,43113,40805
21272,350340,359289,366475,248288,253283,258707
21273,18398,19014,17836,19410,18512,14483
21274,41087,42109,43135,43924,44700,45634
21275,0,0,0,0,0,0
21276,88702,101498,104480,105280,106149,108381
21277,46344,41162,25245,25955,26470,27025
21278,5519,6620,7556,8570,10020,9715
21279,29628,29253,28342,28282,30118,24584
21280,281967,288456,296084,218399,200461,204637
21281,81647,65470,73855,41003,29690,27596
21282,110406,109550,109921,67212,49120,49772
21283,142032,40883,42835,31982,36329,26964
21284,56672,53540,53321,49263,29063,26644
21285,38302,39299,40703,44350,43517,46821
21286,16290,17301,19012,19959,19962,19988
21287,390,390,390,390,390,390
21288,83134,84087,86492,91898,189555,192627
21289,57470,58713,60251,57251,27896,28499
21290,7451,5119,5546,6302,7193,8075
21291,4704,9714,13247,27555,17389,2919
21292,0,0,0,0,0,0
21293,31511,30705,31809,34374,33522,34481
21294,1858,0,0,3000,0,0
21295,5622,4554,4373,7774,3355,16441
21296,3664,4526,6880,8830,5550,6195
21297,94916,96838,98878,100899,102900,105057
21298,264,528,264,264,264,264
21299,37624,44915,46665,390,430,390
21300,278127,42518,31900,21342,11500,2000
21301,18865,36059,18757,15521,13086,7688
21302,1041,780,390,992,602,-178
21303,46094,47157,48669,42360,19840,19840
21304,346225,353200,337593,341528,350949,355869
21305,390,7516,553,1080,1780,0
21306,17495,16917,17922,18201,18566,19284
21307,45012,45964,46922,48140,49339,50542
21308,19626,20002,19916,18970,19790,18990
21309,69257,70055,18997,10404,11170,380
21310,69956,70688,68912,70652,50686,47093
21311,3997,2522,0,1919,2658,2497
21312,2500,0,0,0,0,0
21313,759,-660,-660,-660,340,596
21314,390,390,390,390,390,390
21315,0,0,0,0,0,0
21316,1772,-55,-55,-55,-55,-55
21317,46362,47393,48631,49143,27709,27549
21318,97719,99733,97297,98496,99683,101430
21319,284334,288120,325889,342408,19903,20843
21320,99823,96932,96924,96122,97432,95062
21321,280809,273492,224238,174189,121717,124040
21322,245193,250672,256178,260434,264114,269733
21323,18831,1809,1294,2310,50720,51736
21324,0,0,191,2160,0,900
21325,829,18311,3023,2914,3529,2989
21326,-6676,5953,2870,390,1210,2551
21327,50717,36507,14890,0,0,0
21328,293481,249201,232645,212184,204791,125974
21329,14962,17580,19748,19290,21000,0
21330,1922,1788,1,2739,1158,685
21331,50757,78196,43733,85652,29775,30243
21332,6954,4110,1030,357,357,370
21333,5066,2616,3766,3289,8356,10916
21334,13331,13307,15734,-101,27145,1479
21335,1413,1701,6566,5206,986,986
21336,70820,50813,51131,49099,19739,19905
21337,143994,102211,54762,55858,56338,57360
21338,208273,214423,214585,170063,176893,183699
21339,19165,16851,14431,9150,10100,0
21340,-3,-3,-3,580,992,1205
21341,19071,20442,20141,19888,20318,20364
21342,59881,61070,62350,63623,64846,66204
21343,14496,15546,16303,15744,16582,17166
21344,5397,6153,5914,13385,5490,0
21345,33928,35356,36782,31309,32480,33953
21346,262719,269742,263086,269832,271763,276224
21347,427038,431540,413605,355274,361170,338732
21348,186,116,0,0,0,275
21349,275,400,2,2,2,2
21350,9211,8913,3255,9052,13615,14743
21351,197792,201418,205895,212010,214287,218266
21352,135775,136946,142735,149574,151108,142190
21353,21372,25278,29127,32901,36634,40460
21354,48092,35513,35230,32888,19624,20112
21355,1472,211,-1050,-1440,-1830,780
21356,49897,50892,52472,53674,7886,16432
21357,31081,23839,24717,19754,22032,25070
21358,48684,49466,50544,25381,9652,9464
21359,155389,152162,154715,155026,79051,81089
21360,70051,69398,70352,69936,68118,65942
21361,0,0,0,0,1715,0
21362,12216,13724,15495,16232,16958,17685
21363,19977,19375,18405,17680,18000,19000
21364,106813,100895,70244,64839,57583,45554
21365,20706,21410,22437,23448,23914,24415
21366,37720,12266,8999,8810,10167,11710
21367,89560,90940,92868,94243,94888,95819
21368,274210,262737,199761,187759,68920,62702
21369,17946,18946,21904,21243,20225,19850
21370,48895,49455,49245,48657,20050,17376
21371,6854,560,10600,0,9510,9510
21372,780,780,390,390,1080,540
21373,170,-220,-610,18990,390,930
21374,108075,106532,102315,90435,91924,81378
21375,382,-286,954,1154,-572,-962
21376,447670,455970,462497,469931,474421,480598
21377,13139,12636,15212,14675,14835,15047
21378,22413,890,1649,2121,0,51110
21379,-3182,-3885,1474,555,1096,1349
21380,1261,1261,390,780,390,0
21381,48556,49240,48647,36411,32087,22909
21382,568532,577681,577015,565669,524315,476846
21383,4975,3688,3164,2277,1497,1887
21384,17530,3873,3119,8970,1323,11990
21385,8207,11054,15840,20542,25255,30034
21386,9527,42908,42108,30610,32396,31743
21387,87313,88918,92387,94078,101340,20650
21388,60500,58926,58625,58822,56661,40700
21389,13620,5779,-1921,-1921,1912,1921
21390,3658,1962,6591,854,44275,32731
21391,186797,191210,195681,190545,191478,187875
21392,1269,3784,5755,2255,8014,3635
21393,23959,23276,25294,26780,27143,27563
21394,0,0,0,0,0,0
21395,55262,53057,50447,34608,22658,18503
21396,14202,0,0,11940,17693,2402
21397,-11,11349,13461,9327,1368,1538
21398,271508,261713,267792,273208,277225,284010
21399,-281,2520,7508,434,2139,993
21400,93983,88777,82501,54458,45943,44724
21401,375,750,375,375,750,375
21402,82172,80266,85919,86910,87893,86370
21403,6450,10744,0,0,0,239
21404,67374,70890,66782,67266,66431,67046
21405,29728,30479,13052,0,0,0
21406,13070,14542,15998,16706,17188,17394
21407,35208,36619,38026,40332,41772,43052
21408,1483,1378,2381,2967,1746,780
21409,53748,41668,29306,27800,27552,29545
21410,959,0,849,1120,327,531
21411,16704,18121,19030,19424,18818,23307
21412,60335,52211,48293,49311,50290,51346
21413,42086,96998,133743,135900,159631,160881
21414,65883,66386,67444,68461,69423,70843
21415,8939,316,541,4188,3473,7653
21416,390,390,0,780,0,0
21417,4676,5764,6837,9367,8758,8800
21418,128720,129996,132004,127275,48724,48875
21419,25547,24838,27725,26981,28921,29506
21420,59524,57898,57739,55499,48246,47850
21421,16557,17975,20366,22710,23541,23027
21422,125679,113486,116427,103550,64527,64030
21423,6573,8155,11724,10570,15120,11453
21424,42174,40510,20513,22123,17094,18668
21425,10450,3388,11722,10937,21528,20835
21426,0,0,4690,0,150,193
21427,128499,131370,123434,122806,125287,127992
21428,85123,40882,35428,39680,44097,42543
21429,24306,25590,29169,28406,28836,30208
21430,-46,9412,1260,0,1121,6566
21431,5323,1714,2003,2580,0,380
21432,0,416,832,28940,832,0
21433,12018,39270,603,2288,1380,2028
21434,106852,107599,109902,112635,114472,117556
21435,5373,7286,8311,11179,10400,3782
21436,94699,92290,90719,39902,39200,38531
21437,4848,6524,6290,4440,4531,1300
21438,354626,356006,351383,335323,332865,333404
21439,106911,105889,96548,87085,52323,51260
21440,358897,357100,362900,293597,249345,228470
21441,3462,4673,12741,10023,11023,8922
21442,26496,28586,33828,34236,34734,35292
21443,83005,84023,81765,84265,84437,81265
21444,14671,15141,17574,18943,20405,42921
21445,65024,61848,57944,53857,35036,31973
21446,291861,254619,226755,155527,125986,107792
21447,0,1516,500,0,0,1500
21448,0,344,344,344,0,0
21449,777,612,87426,171244,150897,117870
21450,43616,44597,45784,46528,47458,48347
21451,39604,24023,21323,18933,12763,0
21452,140,3230,3011,1964,1883,1538
21453,16358,17063,18406,18992,16564,16944
21454,1000,304,1852,2587,8441,14761
21455,15008,17434,19145,21807,24442,27038
21456,77494,75658,76942,80419,90715,37376
21457,176925,179079,186166,189786,195130,198147
21458,8031,9269,9029,11186,23320,6666
21459,120844,123333,126347,129249,132093,129155
21460,7098,4863,906,46353,2175,30824
21461,135195,78756,44127,44782,2108,1983
21462,27990,24526,25532,25971,14859,14930
21463,18872,21734,21103,22939,22273,22814
21464,112676,113924,116828,119857,122243,124885
21465,19006,19113,16376,2590,390,390
21466,187336,184608,188570,188585,205272,208778
21467,0,0,0,0,0,0
21468,166511,159766,142435,136502,122572,110839
21469,375023,376767,359292,348513,272077,225079
21470,435,0,0,295,-5,-5
21471,49119,44419,42521,38517,19221,19774
21472,49550,43015,50238,49461,43877,32411
21473,367463,287148,262173,90450,9685,-39046
21474,2463,0,0,536,326,652
21475,8432,928,3602,5495,10059,5700
21476,25537,23314,16098,3316,3316,3316
21477,3558,4725,2980,3234,0,0
21478,48292,47171,37779,28424,29133,27509
21479,5888,4088,6597,9333,4133,8456
21480,14118,4278,8621,970,1345,2267
21481,19915,19902,19299,20686,20073,19470
21482,3807,3168,372,20031,916,30979
21483,48108,45281,46705,41125,20205,6483
21484,596,645,2550,349,1148,785
21485,48570,48599,49124,48930,50316,62794
21486,19891,15895,17140,18457,21381,18914
21487,46588,49496,48425,50611,52764,55898
21488,1639,592,3784,2340,5920,5400
21489,37325,38402,39476,40818,41833,45165
21490,1432,1094,665,582,472,746
21491,3334,4772,7675,10519,6980,8702
21492,182416,150298,88448,58009,47336,7112
21493,968,708,1841,441,3438,3046
21494,390,0,49140,32699,32949,34150
21495,57697,48934,44653,44056,42210,41796
21496,3887,0,0,0,2454,4710
21497,30376,32715,60927,76088,110294,108964
21498,52207,51067,51278,49425,30113,29644
21499,0,0,0,0,0,1122
21500,21333,16560,12570,19403,10063,8628
21501,30633,37119,36263,43481,43515,49619
21502,0,0,0,0,0,429
21503,103705,94786,94708,83765,73122,74366
21504,65744,67050,68456,69849,71240,72736
21505,19833,21192,22842,24147,29133,28532
21506,2978,6666,1951,67101,5136,10316
21507,8868,14766,16272,10496,6876,34574
21508,22353,21720,21098,20334,19943,19956
21509,30324,30123,30299,27758,22720,19136
21510,40439,37936,36489,33971,31632,28677
21511,10210,13754,-191,24149,25452,25104
21512,729,479,859,755,755,220
21513,90929,92303,92114,70057,28492,107453
21514,28518,27774,28987,24960,14358,16123
21515,215036,216083,217461,212995,182534,169250
21516,0,0,1568,1398,920,0
21517,55892,56685,55208,59175,60218,55447
21518,1102,-14,21816,316,632,316
21519,92909,96454,98010,99633,88708,93474
21520,52901,43981,33439,24926,10681,7431
21521,40236,29230,24717,26563,22812,13620
21522,51417,48260,43889,35324,24146,22914
21523,4112,3900,7737,3406,1470,1500
21524,18021,17439,17466,17846,18310,18923
21525,1330,5719,15578,19887,11659,11735
21526,0,0,0,0,0,0
21527,134780,138349,141821,145144,148268,151604
21528,23693,27228,30795,38637,39259,72981
21529,6584,7560,4470,1490,542,679
21530,77408,78363,72602,72525,56951,21952
21531,61558,59967,59693,39686,30077,30761
21532,50614,48702,47770,37239,20526,19771
21533,5699,7434,8164,7889,7614,7990
21534,27588,30354,29150,26731,29273,29887
21535,26001,16982,19313,18700,0,0
21536,4536,0,0,0,0,0
21537,11222,11738,13255,14380,14081,10796
21538,11970,14445,16391,17804,10868,12151
21539,68969,67682,68448,69316,29083,28140
21540,12831,12328,15195,14659,14642,15102
21541,19502,8999,11797,11972,16482,9082
21542,24835,23527,20701,8263,0,0
21543,17220,14844,12718,8808,7952,7925
21544,3621,4530,6627,3300,0,18300
21545,9438,1985,9436,8057,8891,-873
21546,14816,8237,-2601,69823,30446,29585
21547,19039,19684,18825,19876,20040,17755
21548,0,6594,4840,780,390,0
21549,24874,26163,26449,27915,27170,29071
21550,2498,-2,1697,0,0,5000
21551,396,1301,12056,11151,11219,18120
21552,46403,34438,30920,27817,26281,26830
21553,900,2757,4893,390,390,1670
21554,19458,18786,16249,16478,10735,3274
21555,19759,19973,22058,24598,26564,27521
21556,15596,15053,15773,17102,18704,18263
21557,3413,5188,6937,7946,8714,8432
21558,50813,50558,50455,49443,20405,19494
21559,64525,66548,67344,62083,29914,29406
21560,14702,16445,17563,18290,18665,19077
21561,14191,5896,6175,10000,1952,406
21562,27997,26049,27222,27729,28437,25336
21563,49619,50629,50778,48261,28768,29370
21564,30051,29274,30498,29713,29819,30342
21565,68594,66893,72307,70556,74021,75675
21566,32644,34096,34941,34243,28014,28528
21567,16582,17721,18762,19729,20134,19590
21568,26376,27483,28242,16498,16923,17649
21569,69614,68836,69714,57318,46921,41072
21570,30077,2809,7541,10661,2214,6020
21571,119269,60133,56076,39135,25396,18553
21572,200849,146340,146660,145623,144166,145141
21573,14645,14113,18550,17867,18072,17899
21574,30525,28574,14220,14188,7058,7976
21575,11329,10775,11829,7031,7172,5833
21576,35138,35776,34783,32158,28991,28434
21577,10109,11153,11841,4725,9135,18355
21578,119788,112824,92456,80532,59866,49472
21579,1288,0,1999,0,0,842
21580,65460,64128,62736,59133,57662,53059
21581,30380,25839,25963,27030,29079,29865
21582,30532,33814,38243,39603,40542,41239
21583,1650,1650,1650,1650,1650,1650
21584,1175,5317,8388,8529,7739,3803
21585,23809,24798,24258,24172,21959,20898
21586,14518,15000,0,1207,0,0
21587,28709,28649,29619,30224,27326,30297
21588,27762,30392,27688,28134,29591,28883
21589,315,2579,3824,813,0,4443
21590,108390,96704,84033,72279,55757,37161
21591,44593,33019,13552,0,28105,29684
21592,58692,61225,54673,2193,8258,0
21593,0,0,1485,299,0,0
21594,139019,141146,129252,103317,101085,104181
21595,7086,7644,8197,9203,3815,5493
21596,57802,58960,60862,59279,59176,58128
21597,177,1200,0,0,7240,0
21598,0,1386,5275,198,3992,8893
21599,9696,10406,5068,2023,1163,0
21600,38633,36378,33533,28591,28390,28739
21601,43634,0,0,0,0,0
21602,7285,7022,7887,8898,9565,9267
21603,90508,89618,75342,71668,49358,50296
21604,-22,-11,5173,6345,7083,8961
21605,80374,81652,47291,43857,45684,40994
21606,81477,81058,80510,81565,81232,81422
21607,49971,51132,50608,37700,11325,9814
21608,13429,2984,9811,5136,19040,2940
21609,7353,3700,0,0,0,297
21610,28277,27295,27403,23837,23078,22618
21611,0,580,2298,299,3330,0
21612,72184,69650,70172,48720,48540,43692
21613,7127,6867,8095,9296,10241,9936
21614,17599,18920,19000,0,80,540
21615,89608,87743,87363,74329,48451,48715
21616,46437,40703,20215,21116,20036,18952
21617,1513,27350,28561,29684,32650,34299
21618,579,1186,0,497,0,186
21619,390,2078,390,390,0,780
21620,79874,60000,47160,32382,8706,3876
21621,21699,33109,32856,27438,4786,768
21622,78744,74511,81315,75538,77172,79442
21623,390,390,390,1052,662,1202
21624,0,0,0,0,1000,0
21625,9739,12322,3023,2748,12351,13927
21626,13118,11622,12011,3210,1651,2256
21627,35871,36312,35827,32834,29052,28288
21628,76025,68016,63520,64825,65725,67183
21629,12954,14425,18171,20861,20231,22831
21630,7766,13788,15459,43380,46632,14177
21631,6714,4526,3868,389,389,384
21632,2871,6260,6651,6542,7093,9134
21633,113707,115323,120461,121177,4623,5402
21634,24979,26418,26791,14500,0,0
21635,25046,25174,27850,27038,27465,20943
21636,21775,21127,23772,23092,24806,24272
21637,24729,22719,18408,19330,19561,19815
21638,8356,7864,6171,1681,0,0
21639,83590,84960,85744,79963,70021,70853
21640,8506,10194,10928,10456,11279,12095
21641,3587,660,6010,2789,2973,3611
21642,90371,87525,89052,85807,68186,69011
21643,40083,44385,45117,25845,7141,9141
21644,297,0,0,0,0,0
21645,7271,4951,1815,3789,4721,5641
21646,-2,-2,466,-3,1292,586
21647,27458,21203,18394,19560,13035,13836
21648,67588,68983,70691,71692,67740,68470
21649,0,0,0,0,0,0
21650,111306,111038,87820,67259,50007,51202
21651,3761,7215,2730,1770,0,11242
21652,6220,5975,8104,7807,8329,6613
21653,49392,50350,50154,49766,24492,22974
21654,13060,23008,119558,93652,23862,0
21655,21275,18405,76779,67518,66364,65038
21656,895,0,0,0,0,0
21657,183468,180149,168098,181257,175362,179536
21658,96441,98353,99864,101900,103924,106101
21659,8476,9677,10715,13218,12709,17463
21660,121522,120084,122250,70901,40860,39553
21661,68410,67449,66767,65528,47888,44198
21662,3030,0,0,4220,1130,212
21663,57674,59213,60764,60070,40479,39871
21664,22504,23547,24877,21465,21218,21300
21665,49772,50537,49556,49902,38391,29427
21666,4357,1897,4153,2972,1990,1861
21667,34983,34922,37248,30640,16158,0
21668,322,322,322,322,322,322
21669,34106,33045,32318,30171,32950,30899
21670,293880,242669,76777,34072,11632,15429
21671,892,2180,10876,11714,7177,10455
21672,140286,143649,435,556,92556,94567
21673,71975,64153,47680,33336,24439,26187
21674,30660,30286,29757,30122,30498,28647
21675,-15,6179,1502,708,2882,1939
21676,46953,48670,49587,50961,53597,55094
21677,48771,50062,51016,48133,47822,48126
21678,59267,60042,59225,59947,60107,57338
21679,50096,49917,0,24415,25305,25775
21680,7788,8801,9825,10838,12652,13060
21681,13107,13740,14770,13306,10465,9704
21682,19403,18989,18914,19883,19293,19993
21683,34970,14867,10341,9788,7193,9006
21684,16653,18062,18374,19222,18014,18627
21685,14329,14520,14747,4753,5152,4664
21686,23225,29801,10008,9336,24339,16710
21687,27222,27630,28618,28833,9895,12155
21688,0,0,0,0,2000,2000
21689,20933,22202,21867,21813,21228,21614
21690,63214,61943,61458,57045,50652,48476
21691,34084,35169,37940,36824,37242,37900
21692,5886,5055,8774,1854,-9584,-15483
21693,152330,66107,60734,48816,28679,30231
21694,0,0,0,0,0,0
21695,0,1145,2580,0,0,0
21696,22579,23579,24613,25617,25434,25966
21697,35660,37065,38142,38870,30059,27656
21698,38153,34476,25857,26621,27178,28038
21699,259,259,0,0,0,0
21700,4120,5387,6440,7373,8246,11095
21701,198768,2986,191142,98080,19380,100000
21702,19112,20115,20837,22986,22319,23952
21703,47510,32952,22289,22752,9325,9270
21704,45707,40238,36620,32163,29620,23384
21705,85663,-37,1740,97961,66257,12106
21706,117274,116911,112706,108302,46774,48300
21707,98530,95849,97235,93531,43975,45512
21708,7067,8092,7820,8824,8996,9182
21709,5263,5021,3579,31053,30334,38203
21710,5049,1444,14019,1045,12525,12219
21711,43714,47653,51400,399,500,10400
21712,17976,18254,16428,16986,18579,17317
21713,50346,54489,58602,62001,65334,69097
21714,102826,102646,82849,78064,73437,108072
21715,390,2463,3409,12091,3371,3558
21716,25193,24490,27474,27926,27189,28604
21717,50162,48982,43579,43825,28396,27437
21718,0,2236,5265,5034,1091,0
21719,87151,88304,89657,41720,29022,28422
21720,28404,29009,29831,29992,21754,18519
21721,19382,20040,17850,13560,11748,10632
21722,57484,59521,59674,56018,36350,18203
21723,16936,18139,18024,18500,18067,17640
