ID,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
19592,169625,169944,169829,162988,125969,127643
19593,1163,0,1487,826,-4,-4
19594,20375,12588,9571,0,0,0
19595,282880,289358,296219,300873,294527,308523
19596,18641,23380,33045,32346,36597,46121
19597,15207,16529,16915,16266,571,18827
19598,0,1470,0,0,591,426
19599,57721,57256,57094,55293,54738,55435
19600,0,0,2090,0,0,2820
19601,7365,255,4884,4442,1800,0
19602,9730,0,0,0,0,0
19603,2500,0,0,0,0,0
19604,0,0,0,0,0,0
19605,151776,157050,167293,168074,167235,179461
19606,93815,96121,56148,35642,33516,30177
19607,90945,77668,79321,80401,80872,77377
19608,17196,12991,3305,11164,18803,22891
19609,62862,79927,76057,65139,56984,55038
19610,121386,123877,127344,125050,126479,130266
19611,0,63508,59835,60963,59337,71089
19612,6887,2926,2546,5495,180,-486
19613,33712,14116,-2985,1472,2985,1513
19614,41626,8341,17333,34539,35288,35438
19615,22459,48535,49350,26499,21071,18713
19616,172933,184761,164009,161843,151862,0
19617,4456,177,1406,1006,436,5860
19618,10790,7239,30418,31370,13496,23943
19619,0,0,1980,0,0,858
19620,43268,39605,39702,39200,40000,0
19621,47993,49051,39945,40254,20040,3563
19622,27695,15372,25919,18449,2655,20808
19623,212954,215928,221963,224949,229577,234221
19624,81328,82150,0,0,0,0
19625,13307,22887,16846,2150,1033,8264
19626,27855,30787,30128,25178,21060,16893
19627,1603,1440,1440,1440,1440,6059
19628,0,766,305,0,0,0
19629,1980,990,990,990,990,1130
19630,81513,82816,74170,73609,46443,47231
19631,93095,95044,98505,99970,102303,104654
19632,6425,3746,3863,5740,0,1170
19633,1273,79108,329774,328950,336073,1257
19634,1215,43909,27785,5221,1278,3245
19635,21692,19697,17257,7900,17161,14585
19636,8318,2730,3647,10730,1835,5843
19637,48297,50487,51400,0,0,0
19638,262621,167331,169625,104501,102700,103824
19639,20052,79532,79872,80662,80740,83275
19640,17992,17405,18619,19636,20326,21534
19641,384979,276655,174060,172167,142135,152135
19642,2692,4399,5555,5818,3686,2014
19643,82315,170894,160223,160894,165246,169983
19644,10940,10104,1610,2749,155,3167
19645,4765,3415,1539,6501,3458,2786
19646,25657,27877,1150,29225,25893,11707
19647,0,5377,4131,44588,44388,5085
19648,199851,190551,192717,195700,150525,137565
19649,115166,122519,123087,126564,123040,129098
19650,47550,51427,52672,53682,51841,52921
19651,12000,0,0,0,0,0
19652,943,0,0,0,20650,0
19653,89988,27329,21061,27585,18019,18116
19654,2364,1095,2190,0,0,0
19655,11529,6745,6177,7215,7644,8367
19656,5640,1570,0,3198,3198,5198
19657,49633,48475,41848,40136,40626,41970
19658,31689,30210,39634,42625,44935,48436
19659,23250,22578,23611,25825,25111,25708
19660,18126,20771,20434,19874,19546,0
19661,2753,0,390,390,780,1206
19662,29227,49177,143588,82261,44242,22999
19663,219386,181046,169132,128553,88817,83763
19664,26557,31090,58054,44624,43339,44245
19665,197139,166221,178594,174330,179525,184562
19666,119951,122336,126415,127447,129983,132727
19667,420522,203447,206683,99411,63322,73433
19668,5481,6430,4494,4771,9454,8595
19669,9309,7596,9086,11477,4817,7121
19670,61049,57244,47551,36795,30596,28354
19671,17800,18175,11153,11073,2853,3177
19672,5185,6547,8879,10926,17536,2090
19673,48658,50709,36114,23706,20166,19930
19674,2937,5242,17840,11303,6943,16409
19675,334125,335778,343792,301895,198944,197439
19676,780,390,390,25190,390,390
19677,54598,48568,43140,34039,26622,11891
19678,170687,29570,31776,34228,36645,38885
19679,411,209,217,613,2339,1474
19680,8505,4086,6389,4520,8708,1520
19681,102801,104907,108107,96213,68003,52684
19682,106651,103173,104137,103422,95206,65108
19683,25505,14696,1278,1107,16634,2136
19684,65958,63715,62201,56125,49114,47563
19685,10379,11200,14568,14008,14827,19297
19686,31207,30399,30147,29366,29555,29793
19687,2616,7537,6730,3447,16220,5566
19688,214361,218626,223329,227820,227154,231935
19689,8732,5286,5596,3328,3763,9529
19690,175363,164292,144731,145140,130727,131619
19691,498,4831,477,8560,1550,955
19692,2564,2378,4167,5438,6193,6939
19693,64049,66079,67488,58246,48859,46688
19694,36479,38813,40611,42641,45287,44577
19695,92140,92517,94808,89137,88637,84966
19696,163000,160298,135683,128719,116173,104283
19697,63700,65069,66450,67373,68186,68959
19698,8243,4610,7599,2947,86790,3628
19699,49621,46863,46153,45284,23653,20733
19700,48694,46514,47771,43739,29090,24317
19701,112933,114564,118713,121248,123232,126242
19702,0,3843,1876,4493,5929,2973
19703,3860,780,27557,28433,29477,28910
19704,5500,8360,6000,0,0,0
19705,6666,6666,0,6270,-396,-396
19706,2795,3807,4595,5172,5278,3206
19707,24171,23498,24235,23557,24025,24528
19708,131007,131632,136239,138116,135246,130436
19709,8413,4942,989,2799,2818,3638
19710,3399,0,4358,862,862,287
19711,4695,4488,4283,5807,5568,5827
19712,35303,36215,37330,38407,39168,40037
19713,-4,-4,853,0,71,-73
19714,5446,-8,-8,4635,3875,1034
19715,26455,12229,989,2008,-59,11835
19716,14965,11576,14099,15128,14647,16317
19717,5716,0,105082,105908,98380,93649
19718,58322,36865,32311,12791,390,1508
19719,101685,100328,151733,147327,59949,39197
19720,105979,108403,109172,111940,108594,111239
19721,24523,22224,20880,17305,16094,18516
19722,32598,51662,30285,24879,29479,27553
19723,329570,71921,367979,294969,189612,128459
19724,38875,38589,27846,21787,16429,5488
19725,24399,23495,22611,14174,10809,9004
19726,131957,134790,137637,138886,140116,147715
19727,97288,98068,98098,97055,97035,101525
19728,6699,2999,4896,68,2761,2673
19729,158942,155925,126767,114110,109637,95850
19730,145687,146519,144315,130807,124688,122518
19731,0,323,0,0,0,0
19732,37981,36149,37179,38500,38955,39926
19733,13451,10539,2087,6720,23000,0
19734,798,2305,1036,5022,3938,316
19735,62574,63814,65265,66234,62356,55080
19736,49069,14241,15205,16267,53869,54138
19737,50437,49317,42052,22679,19099,19648
19738,13562,14821,16657,17863,16811,16802
19739,64350,63192,57205,54371,19946,17406
19740,101706,102946,104260,104162,104754,105707
19741,6919,2384,3642,9889,4473,5375
19742,6483,6233,7254,8106,8418,8440
19743,93713,59223,50290,49771,92192,90772
19744,184,1899,1819,1572,237,1572
19745,344,5036,1780,5808,390,780
19746,28590,27635,26808,27680,26658,27324
19747,15118,6041,1459,2178,2634,968
19748,431557,743970,423621,385873,364175,376228
19749,188,188,585,207,0,0
19750,437,0,437,0,4013,0
19751,3598,2464,7156,2099,915,915
19752,10774,11596,11119,12429,12370,12659
19753,101941,71874,70459,72958,55547,30970
19754,1520,-10,-10,3844,0,0
19755,15552,16560,17278,18289,18653,19195
19756,29414,33482,37501,41399,35489,33081
19757,75451,76395,79168,84904,87914,90043
19758,27089,37919,40136,31242,18962,9950
19759,143072,153378,176904,174117,125526,108107
19760,7026,3815,4864,1958,805,3046
19761,246,246,123,7286,123,123
19762,79277,80928,81284,71748,67577,68217
19763,201666,200757,192231,187486,191019,186529
19764,58584,59250,52413,44436,28098,26749
19765,50932,49799,47652,49336,28390,28985
19766,92095,173354,193994,195250,204850,86279
19767,5965,6978,8152,9009,9359,9460
19768,0,700,0,0,1526,0
19769,139550,70620,70000,70298,69677,69672
19770,21368,22194,18098,14542,15758,13149
19771,0,0,150,1528,3028,4117
19772,108,131,550,99,0,0
19773,9730,0,1366,1388,3118,1148
19774,86701,90251,92900,93876,91678,94280
19775,5174,6184,8383,8394,7709,8084
19776,980,960,20924,65041,50983,48533
19777,41836,26598,14487,16233,18543,20240
19778,0,0,0,0,0,0
19779,112237,114467,116900,119228,121805,115463
19780,10985,2441,16046,2483,10719,1722
19781,390,390,390,390,232,540
19782,47071,40218,24587,14999,13410,7378
19783,0,1839,1750,19117,12693,28468
19784,134797,138269,144163,146171,136004,138903
19785,-3549,-8964,157499,160946,50228,53525
19786,4957,9463,7697,5308,2048,6283
19787,0,0,0,0,0,0
19788,0,5848,0,8839,62140,6647
19789,61287,62678,63198,61633,62837,69422
19790,57536,60912,56728,55758,57911,54152
19791,48489,49495,50866,48390,17953,23
19792,0,0,0,370,9301,0
19793,26536,26443,18486,19077,18487,18429
19794,2569,11662,11867,8111,6312,3739
19795,170373,168738,103299,104583,106447,104045
19796,0,0,2454,217960,0,0
19797,3148,4206,30770,949,3359,619
19798,15623,18370,19281,18674,21361,21872
19799,0,0,0,0,0,4095
19800,3463,5143,8351,3234,1819,1909
19801,1838,1651,172,2034,2069,1891
19802,34433,34763,25048,24116,50483,47056
19803,1448,6018,10402,6110,7848,14279
19804,1716,1518,909,-1307,-3237,-5459
19805,0,0,2500,0,0,0
19806,25897,33587,46126,63720,80736,93354
19807,38670,37606,35189,31373,28455,26598
19808,29731,30329,26823,27454,27286,27858
19809,13012,13502,13892,14369,15333,16289
19810,5160,0,15362,21068,27669,32202
19811,7065,1459,1835,2396,0,0
19812,32192,32595,14688,17105,18875,21304
19813,6667,8989,8685,7698,8425,7900
19814,94471,92058,97624,94316,2065,0
19815,33907,35038,36574,36985,37701,30735
19816,28292,28686,29052,16662,9187,3617
19817,19946,18694,17228,16923,10467,10526
19818,21969,23306,27851,27098,29866,29276
19819,0,1010,970,290,590,1222
19820,2893,2881,1436,1261,2849,1438
19821,47788,48885,49273,40385,36901,29263
19822,20441,20245,20070,20621,20347,20389
19823,59274,59240,59631,58105,57194,60650
19824,10145,9836,10525,18930,19320,19861
19825,3327,-17,2706,0,0,92472
19826,14959,32006,17139,17979,18518,15243
19827,9286,2748,4689,6569,4909,0
19828,121868,114627,102551,101323,84087,86661
19829,36956,35422,35714,32193,29979,28191
19830,-3258,7244,3498,10494,6996,3498
19831,81606,154026,82385,79795,48999,48161
19832,26495,24906,6763,6581,6733,6882
19833,111508,113753,116845,113571,105052,104167
19834,46092,40094,39610,31047,27431,16693
19835,92579,94451,96041,98301,74624,75173
19836,326,326,6410,4246,326,326
19837,0,1904,0,0,0,2206
19838,117338,116936,115762,101581,100182,99565
19839,19208,19608,22608,21951,22287,22778
19840,4857,-43,-43,968,4385,17889
19841,63505,64121,66351,73399,71007,71253
19842,170489,181700,177530,181147,184784,195574
19843,110581,104687,112279,108089,88594,87630
19844,18961,11232,19173,20400,27979,27622
19845,0,601,0,0,0,259
19846,192821,196113,202774,176737,147151,148866
19847,736,1237,40476,41408,36362,34213
19848,14697,4492,1415,15251,316,316
19849,21849,9318,7964,10335,12000,13463
19850,151214,154669,154102,149903,148435,158498
19851,71149,71922,77500,72851,72860,48758
19852,53714,55404,56566,57139,58300,59523
19853,0,0,0,0,0,0
19854,15717,16724,18051,18759,19132,19684
19855,73688,70254,71281,73229,71426,68911
19856,-96,2935,2889,17978,9462,8134
19857,250475,244597,241509,275045,268429,262575
19858,19406,17791,11796,3089,4624,210
19859,22848,24459,26254,27728,28047,29315
19860,27217,24346,9237,5881,29083,23795
19861,51176,48900,48854,50243,51187,47551
19862,401298,433835,399755,357082,363968,346718
19863,2472,8160,4549,5502,3487,5416
19864,-20,50664,3200,2990,12280,56020
19865,12560,16103,11166,10099,10861,9932
19866,106260,0,0,0,390,86188
19867,0,0,0,0,0,0
19868,23870,25168,26451,27437,29401,31939
19869,1494,538,3218,0,429,168
19870,1162,759,695,-448,-1228,-1228
19871,43098,55068,15216,16659,35241,14216
19872,37539,38132,41217,40255,39135,37235
19873,198342,212155,185142,115640,78082,80588
19874,5360,6176,398,629,0,978
19875,-5,580,2207,630,540,0
19876,37606,17971,10812,12237,13057,15057
19877,40125,38809,36485,28152,22161,19789
19878,5372,12179,0,0,0,0
19879,1568,2500,0,0,0,0
19880,9738,10749,11773,12784,13039,13314
19881,2581,2929,6966,1935,6665,11254
19882,2880,0,0,0,2894,210
19883,7906,2131,5733,4292,4694,4709
19884,29091,5763,15673,9393,69526,37940
19885,198704,202217,204255,207347,51134,50222
19886,332916,340159,73004,72338,58935,123936
19887,13963,15227,17968,17382,18094,19399
19888,14203,15215,16544,17250,17604,19993
19889,83719,81138,87523,77902,82165,97298
19890,2054,1949,2562,8582,2758,0
19891,34578,495,502,944,5814,965
19892,7277,-6,-6,3044,4412,3412
19893,114740,113994,113989,115225,116511,112823
19894,336061,343205,351794,357090,342253,276516
19895,9990,4647,1399,6548,1399,0
19896,18086,11226,7899,8072,728,24511
19897,0,0,0,0,0,0
19898,73250,71473,73892,74400,62134,63430
19899,348559,354506,363666,369776,368779,369358
19900,390,742,4352,390,780,390
19901,59998,59702,61188,57459,26551,24901
19902,0,804,11192,0,0,0
19903,12839,11097,10933,62602,6408,16791
19904,3577,1003,0,0,0,0
19905,290,5640,52858,151479,29343,2355
19906,91534,88637,90169,84714,69482,70226
19907,3995,2045,824,0,1000,0
19908,1068,0,100,0,1050,-150
19909,77670,80051,80906,82088,81564,87241
19910,69957,72727,73562,65954,30948,0
19911,309080,314220,288581,294745,301286,306515
19912,29480,30394,28072,28885,29287,23012
19913,40757,39847,37561,36725,35346,33810
19914,43990,45872,47135,46944,49121,51337
19915,212961,264961,237006,139311,128095,181304
19916,3340,0,1220,480,0,174
19917,3650,1650,5650,3300,1650,1650
19918,110472,100849,5800,369718,2000,5910
19919,4025,2820,3094,0,330,330
19920,44749,46229,46798,47647,40500,41921
19921,9725,10766,12070,11973,10166,7966
19922,98531,99593,100093,90437,75701,77013
19923,22716,19198,19462,14841,11088,10301
19924,3825,3835,6746,9472,11777,14282
19925,652,326,326,326,326,326
19926,40285,40024,39706,36431,37154,37306
19927,0,1380,0,404,404,24420
19928,170,1062,0,0,0,0
19929,11790,2230,390,3470,390,2140
19930,26277,25371,22790,23372,22216,19586
19931,46468,50669,48701,49066,30177,29274
19932,71199,71993,73652,75482,76686,47781
19933,882,258,629,349,2825,2240
19934,960,4348,73689,76148,77254,78967
19935,50539,50017,48310,420,560,29793
19936,176035,196664,192140,194357,205637,202417
19937,0,0,181,2680,0,0
19938,36335,36085,35225,35711,35381,34468
19939,7338,-15,4685,1925,2347,0
19940,-390,-390,-390,10872,10540,2203
19941,129416,129575,125866,130067,131128,124469
19942,12040,0,0,0,150,1728
19943,85376,86326,88122,62706,53612,40963
19944,4677,6187,4775,31188,5827,3637
19945,91801,93039,101393,89894,75652,54329
19946,45406,47337,48575,49667,51119,23344
19947,31023,30390,390,390,780,780
19948,27918,3115,278505,288000,264214,266704
19949,-189,-189,-189,-189,-189,-189
19950,85405,84922,84870,69725,54744,9234
19951,1535,835,8927,5371,0,1996
19952,0,2399,1647,502,597,4222
19953,2128,635,13258,4562,893,2030
19954,238887,222691,27627,161492,128496,197209
19955,0,0,0,0,4323,2000
19956,16452,18472,20546,24956,24262,24782
19957,3487,3159,213,3336,1863,390
19958,27561,17365,9889,0,9002,728
19959,17235,18253,20858,20202,18950,17709
19960,4426,2735,-211,1863,390,390
19961,20163,21517,22860,25154,29387,30607
19962,16827,8606,3856,12996,8788,15104
19963,10324,10471,6566,2375,1911,1080
19964,4925,32767,6273,5651,9103,8660
19965,73953,68207,55382,46629,28115,12847
19966,2788,25790,3007,4246,3737,2290
19967,467,2628,287,9471,985,4489
19968,6181,12110,26069,36630,37390,19816
19969,11942,3236,7241,6800,5163,942
19970,535,3881,2297,-3,3044,2424
19971,8920,9538,10174,11036,10552,9934
19972,263688,257381,260497,261593,264184,264598
19973,3616,0,3328,3328,3828,4893
19974,0,1290,2985,0,0,0
19975,138657,156689,150748,154481,156487,154870
19976,-974,-974,20363,770,0,6138
19977,0,0,0,0,0,0
19978,0,0,0,0,0,0
19979,60236,51815,39051,25960,12889,12890
19980,123306,126251,131968,113866,10811,158664
19981,81147,172920,176711,127004,114179,129622
19982,5000,5000,5000,5000,5000,5000
19983,1533,3921,6389,0,0,0
19984,65349,61322,56414,47643,28208,27570
19985,1900,0,204,-810,2190,810
19986,2218,13181,4039,10692,18692,19565
19987,500,7081,1460,6213,6040,1155
19988,34218,35539,38246,37332,39702,38932
19989,58776,53702,43760,31540,23675,15841
19990,3204,430,29425,30437,31123,28997
19991,51900,49307,48214,27572,26810,20541
19992,626,1921,20740,21274,888,360
19993,1104,0,0,0,3000,1500
19994,348397,356586,366049,262697,267922,274502
19995,133559,129869,118032,95953,73970,107785
19996,59462,60866,54007,52089,29397,29110
19997,2025,0,0,9194,9194,399
19998,4474,3881,1207,1617,0,620
19999,1769,842,14015,0,1317,566
20000,4009,1689,12370,12095,1832,4691
20001,2156,1151,1151,35499,33051,36627
20002,5553,2294,359,0,353,342
20003,10677,31405,26717,25434,6973,9899
20004,3634,296,966,6675,-10,2055
20005,6348,0,967,0,699,499
20006,48474,48388,38972,47584,28055,28571
20007,578,911,578,578,578,438
20008,90708,58787,104382,91888,88267,85471
20009,1985,7150,20123,1671,1244,0
20010,201223,214479,193598,178416,143879,125004
20011,170348,166348,162319,165592,167482,171106
20012,2615,9855,11162,45607,23359,25713
20013,3931,2570,27036,1559,1962,3683
20014,3578,3658,3578,3578,3578,4268
20015,3027,1116,2179,5468,80,1314
20016,0,1663,4777,1755,2442,2724
20017,42214,43195,43699,45662,47592,48674
20018,437492,405442,381086,353074,330171,324386
20019,192045,195162,198105,202919,197380,201927
20020,3376,0,4649,1528,7378,682
20021,-363,204,204,204,-14,-2400
20022,184705,188235,193694,178664,149612,151226
20023,144807,162326,168186,175369,178156,189259
20024,1473,1473,1473,1473,1473,1473
20025,2429,3878,4957,6209,6338,6587
20026,39317,28491,20367,16680,10320,7601
20027,547,547,759,1042,796,547
20028,0,0,0,0,0,0
20029,197436,201831,206282,210963,215711,218692
20030,17160,7289,2868,9470,5816,7809
20031,247477,241976,242629,239438,203445,203585
20032,0,0,0,0,0,0
20033,18931,18329,19441,20113,19864,15424
20034,-18,-18,-18,-18,-18,-18
20035,3829,4360,4420,18311,2887,4768
20036,1715,3662,12595,223,222,490
20037,7948,576,2660,2319,1905,257
20038,494140,274198,214481,112222,33958,9684
20039,101873,99516,99873,100361,90052,89112
20040,2114,490,30452,29667,28596,29180
20041,85378,71870,72994,57382,58522,59748
20042,20137,3332,3542,6487,3437,4875
20043,18477,16341,11125,10000,10000,10000
20044,19792,19995,20269,18268,19478,19885
20045,-18,-18,-18,-18,-18,-18
20046,2427,1225,935,5362,4082,-75
20047,0,0,0,0,0,0
20048,12975,13149,13408,12714,12437,11166
20049,960,485,0,0,0,0
20050,6110,6302,5972,6985,7845,7574
20051,2973,2694,7270,2970,2359,8492
20052,104989,100150,94413,89400,84271,79502
20053,388357,390101,387948,354871,238196,200777
20054,12554,13564,14608,17441,16866,17443
20055,0,0,0,0,0,136
20056,507,892,5221,7627,580,999
20057,50099,17402,19111,20784,23428,25040
20058,2028,286,14255,10056,317,728
20059,39139,15269,12853,12531,5325,2086
20060,2980,2817,0,450,748,5054
20061,195688,199033,197961,195958,196019,199014
20062,16801,14782,23095,49379,35313,23024
20063,29222,29378,25409,23072,22745,22492
20064,30680,126866,129449,106382,98892,92599
20065,29327,30487,29417,30379,30452,0
20066,7221,8329,8840,-1560,-1560,-1560
20067,87206,90487,19892,20377,32177,41677
20068,702,0,0,0,0,0
20069,4741,4534,6491,8422,8665,0
20070,68244,65243,61590,47301,47232,25231
20071,16699,17908,19114,20341,20617,16223
20072,17957,18063,20755,23278,24083,25145
20073,1221,176,0,0,0,0
20074,129776,126395,129371,132218,136003,139798
20075,41075,31898,103675,91487,83374,67445
20076,3664,5770,10412,4578,5928,5619
