ID,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,label
17799,2000,2000,1500,500,1000,2000,0
17800,3649,2502,2205,1702,1800,1908,0
17801,1800,1800,150,2250,1000,0,1
17802,2121,2358,3123,1500,0,0,0
17803,436,11086,6284,6288,4172,3207,0
17804,5000,5508,5915,3000,4000,4000,0
17805,20066,20063,20057,12863,20061,13191,0
17806,2000,5100,0,1949,0,912,1
17807,291,291,291,291,291,291,0
17808,0,0,0,0,0,0,1
17809,0,8579,11034,5040,7838,11737,1
17810,1800,0,2700,0,2100,0,0
17811,1142,2000,1000,1000,1000,1000,0
17812,0,2500,0,900,0,971,1
17813,1800,2000,1118,1000,500,1000,0
17814,7492,1224,1000,175,0,0,0
17815,2000,2500,1200,1000,0,0,0
17816,1781,3264,1400,3000,350,133,0
17817,3500,5000,5000,4000,3000,5000,1
17818,1400,2000,1000,400,199,0,0
17819,3000,0,0,0,0,0,0
17820,1000,390,390,390,390,390,0
17821,1000,1500,1500,1000,1000,2500,1
17822,1563,1673,1816,1213,1248,1212,0
17823,1500,1500,1439,1600,3200,0,1
17824,1807,1405,1366,1000,1000,1000,1
17825,0,0,0,0,0,0,1
17826,2000,10000,2000,5000,2000,0,0
17827,7275,47166,12064,12176,780,6200,0
17828,1845,1967,1400,396,0,0,0
17829,1900,2000,2000,2000,11041,1056,0
17830,2600,1626,312,1007,284069,11340,0
17831,1500,2700,0,500,500,500,1
17832,0,0,0,1100,1300,2000,0
17833,0,281,600,0,0,0,0
17834,1600,2000,1500,1003,1003,1006,0
17835,3694,3470,3305,500,300,500,1
17836,5500,6600,3700,0,7500,0,1
17837,2000,2500,3000,178,1000,0,0
17838,4000,0,9000,10700,1700,0,1
17839,25486,6213,262,0,0,18342,0
17840,5000,7000,5000,5000,1000,10000,1
17841,1863,0,390,390,780,0,0
17842,600,1000,2200,0,2000,0,0
17843,10050,5050,6000,3561,139898,6000,0
17844,0,25,2000,1000,2000,1000,1
17845,5601,103012,3965,3508,3011,3033,0
17846,7800,7500,0,6700,5000,7000,1
17847,3835,4068,3859,3597,3822,3825,0
17848,5004,5013,5000,4000,0,2002,0
17849,12000,5004,1000,1000,2300,3000,0
17850,3000,2830,1600,3600,300,1000,0
17851,0,3000,0,0,0,0,0
17852,2000,2000,2000,2000,2000,2000,0
17853,1800,1797,1785,3142,490,2000,0
17854,8000,5000,4000,3000,8000,3000,0
17855,7503,30018,4011,3802,4106,4006,0
17856,1700,2000,1700,3400,1800,0,0
17857,3500,4790,3092,3148,2981,3912,0
17858,0,0,0,16597,0,0,0
17859,3069,2500,2000,2000,5012,2000,1
17860,3149,3039,1550,0,0,0,0
17861,2000,2000,1600,1000,1000,1000,0
17862,0,0,0,0,0,0,1
17863,0,0,2226,0,1406,0,1
17864,5534,4879,11650,12614,7922,6980,0
17865,53860,3000,5000,5000,3000,1784,0
17866,1000,39674,1200,1217,1025,500,1
17867,2001,2001,1690,1501,1617,1502,0
17868,2000,2000,2000,2000,1000,2000,1
17869,6074,1774,119366,3484,2600,3000,0
17870,1196,1300,1000,1000,700,1208,0
17871,1600,1000,2000,0,2500,0,1
17872,5000,2000,2000,2000,2000,2000,0
17873,0,0,0,0,0,0,0
17874,0,0,0,0,0,0,1
17875,28057,6179,90872,0,11576,8718,0
17876,20000,539,16673,21473,10715,10000,0
17877,1600,1621,1293,830,1548,626,0
17878,2000,2900,0,500,1000,1000,0
17879,0,0,0,0,0,0,1
17880,0,780,0,0,0,0,0
17881,1701,1425,3000,0,955,942,0
17882,6000,3037,4000,4000,15000,3000,0
17883,1270,1134,1298,478,847,0,0
17884,2268,2200,1917,1200,1030,1300,0
17885,2200,2200,1890,2000,2000,1800,0
17886,3000,2000,2000,1000,1200,900,0
17887,1261,1261,1261,1261,1261,1261,0
17888,6765,0,2000,7592,0,140000,0
17889,2014,4135,3256,53,0,36368,0
17890,2051,2197,1934,1793,2500,2000,0
17891,2600,2200,2200,3900,0,6100,1
17892,2440,0,1000,1335,888,150,0
17893,3449,2798,54271,7000,4000,6000,0
17894,14635,10019,8029,7010,10022,7049,1
17895,2000,3000,2500,0,2000,5,0
17896,0,7,2500,1500,1500,2976,1
17897,5000,5000,5000,5000,5000,4000,0
17898,1151,1160,1151,346,350,354,0
17899,1600,1600,1901,1275,1470,1400,0
17900,0,0,0,0,0,0,0
17901,1159,1159,1000,1479,1635,780,0
17902,0,0,0,2805,0,0,0
17903,0,0,0,0,0,0,0
17904,0,2000,13500,2500,2000,1500,1
17905,2000,2000,1000,0,0,0,0
17906,2800,0,3000,3000,3000,23000,1
17907,5486,0,1000,0,390,1090,1
17908,3000,3000,0,3000,3000,3111,1
17909,2850,0,2355,0,1000,900,1
17910,5100,2825,5000,0,2000,0,1
17911,3000,1210,2000,2000,2000,1200,1
17912,6913,5937,6500,4000,4000,4000,0
17913,2870,3224,1680,3000,142,142,0
17914,3039,2000,1000,1000,0,90403,0
17915,2500,1500,1600,1700,1500,3600,1
17916,3073,3700,3374,1543,1405,1500,1
17917,3700,4100,3900,3000,2200,1000,0
17918,4300,4100,3300,0,7100,0,1
17919,1700,0,0,0,0,0,0
17920,1795,1660,1272,1500,644,704,1
17921,3200,5000,6800,3500,0,3400,1
17922,12000,13000,12000,12000,10266,9800,0
17923,1796,1284,1060,100,99,273,1
17924,3100,0,2700,1300,0,2500,1
17925,9000,8400,8800,7500,7100,7450,0
17926,0,0,0,0,0,0,1
17927,2668,0,1192,0,196,0,0
17928,2130,25770,11475,69910,21949,11600,0
17929,9800,6418,8000,7000,6618,11000,0
17930,2000,3200,0,2000,2000,0,0
17931,10183,10057,19000,9100,0,16500,1
17932,9000,9000,8000,6900,6000,6000,0
17933,5344,3457,1520,1659,2208,75938,0
17934,3000,1300,1300,1200,1200,0,0
17935,2721,2714,2632,2600,2800,2573,0
17936,2314,2261,2500,2000,2000,1500,0
17937,20000,79239,2516,1023,2000,1000,0
17938,12500,13306,6000,6000,7333,8000,0
17939,5000,5000,4005,3500,3500,3000,0
17940,2025,2051,0,3697,1853,1910,1
17941,2000,3000,2000,3000,4000,7200,0
17942,3095,135332,2848,2330,2204,2100,0
17943,4000,3500,3322,3000,5007,3000,0
17944,2000,1400,1700,0,1000,700,1
17945,1558,1627,1519,2114,0,600,0
17946,1061,1275,1000,200,0,227,0
17947,0,0,0,0,1000,0,0
17948,1765,1653,1400,0,0,300,0
17949,2659,2656,2372,2360,2574,2759,0
17950,0,5000,0,12000,3700,0,1
17951,7,6513,6548,5300,11001,0,0
17952,1374,1418,1295,677,669,686,0
17953,0,0,0,0,0,0,0
17954,1109,1048,1294,0,0,0,0
17955,1992,2251,1451,540,503,430,0
17956,1857,1851,1820,1057,3300,0,0
17957,598,1057,0,0,0,0,0
17958,10000,10000,15000,25000,5000,5000,0
17959,0,5500,0,6000,3000,0,1
17960,1509,5000,7,0,2000,1666,0
17961,5000,8000,5485,5000,3000,2000,1
17962,5600,6000,16000,0,5000,6300,0
17963,3609,2523,2441,3038,2029,70004,1
17964,1303,1518,1000,79,0,0,0
17965,492,0,489,320,732,5335,0
17966,500,1500,1000,1000,0,400,1
17967,2900,3000,2400,2500,1800,1900,0
17968,0,9511,20,84000,0,116,0
17969,2000,3000,2200,1200,1000,1000,0
17970,2345,3419,5026,15651,0,0,0
17971,0,0,0,0,0,0,1
17972,1017,0,0,0,1047,56970,0
17973,0,0,3000,0,3000,0,1
17974,0,1107,1278,1005,0,300,0
17975,2115,5004,1834,1562,1621,2196,0
17976,2000,2000,1256,1000,750,623,0
17977,8000,8000,9000,7000,7000,6500,0
17978,2000,2000,2000,1000,3000,2200,0
17979,5000,2015,3000,10005,3414,270,0
17980,3000,3000,3000,3000,5600,2600,0
17981,12275,10000,8009,6000,30000,5322,0
17982,1500,2000,0,0,0,1700,0
17983,3527,4425,2708,3588,4087,1841,0
17984,2460,2220,1400,1121,61067,2210,0
17985,9285,12000,9100,4600,4200,4100,1
17986,0,10,2740,2241,0,2731,0
17987,10000,10000,10000,5000,5000,5000,0
17988,1000,3900,1000,1000,1700,4500,1
17989,3542,3500,2500,2000,2500,2000,0
17990,4200,2200,3300,1200,1100,1100,0
17991,2268,1604,1288,651,674,734,0
17992,50000,100448,7015,6422,6086,4000,0
17993,9000,5000,5000,5000,5000,5000,0
17994,1000,0,21280,1000,1000,1200,0
17995,3162,3124,3200,3162,3162,3131,0
17996,3000,3000,5000,5000,19138,1000,0
17997,2303,21785,0,15869,0,0,0
17998,13000,0,1200,500,1000,1000,0
17999,1000,1000,1000,1000,1000,1000,1
18000,4300,0,4200,3238,3400,3550,1
18001,5500,7103,3000,3000,2000,0,1
18002,3000,3000,3000,2000,2000,2000,0
18003,12000,0,2500,0,1000,1500,0
18004,40006,26531,10017,9123,10259,5079,0
18005,4000,0,3000,1500,0,2600,1
18006,4644,3832,6219,1961,3183,27201,0
18007,11028,15044,10115,14026,5104,20077,0
18008,0,4008,4100,7200,0,3271,1
18009,11500,14000,20000,6500,8000,7000,1
18010,0,1700,1700,1000,1749,0,1
18011,2088,2120,1750,1700,1800,2023,0
18012,4000,9600,0,2600,2300,3000,1
18013,6000,6000,6000,5500,5500,5500,0
18014,13650,4700,114,3500,3500,3400,0
18015,1345,1197,1152,495,1014,0,0
18016,1238,2959,580,0,435,518,0
18017,2326,2000,1235,622,1000,1000,0
18018,0,0,0,0,0,0,0
18019,5000,0,15000,5327,22,10,1
18020,4500,0,1750,1425,1412,1231,0
18021,0,0,0,0,0,0,0
18022,2000,3500,3000,3000,5000,5000,1
18023,0,905,0,0,0,0,0
18024,2700,1707,1800,0,0,2411,1
18025,1419,1270,1200,0,104,0,0
18026,12100,5000,4200,3000,5000,2000,1
18027,396,396,396,396,396,396,0
18028,10009,2004,5013,3010,3690,4384,0
18029,7000,2000,2000,2000,2000,2000,0
18030,2525,3000,2637,3242,6783,0,0
18031,2000,2000,2000,2000,2000,3000,0
18032,7751,17016,17185,14685,4328,5827,0
18033,0,18000,8000,7500,0,8000,1
18034,4082,6738,2510,0,0,1000,0
18035,3910,1733,1000,1149,10000,0,1
18036,4500,5000,5000,4100,4192,6000,0
18037,1249,1600,2500,1000,696,862,0
18038,2500,0,4500,0,4800,1600,0
18039,2372,0,0,1200,1200,1163,0
18040,1000,5500,21709,916,1161,1884,0
18041,0,2986,20150,500,0,0,0
18042,0,1980,5987,2000,1,3027,0
18043,4000,4695,2300,2500,2000,3000,0
18044,3409,6530,2578,2100,2400,6665,0
18045,1800,2300,1508,1000,0,0,0
18046,2000,1092,880,990,780,0,0
18047,0,0,0,0,0,0,1
18048,0,0,0,0,0,0,1
18049,3454,0,1568,1361,1900,0,0
18050,3000,3000,3000,3000,3000,3000,0
18051,4435,0,3666,2878,2921,5270,0
18052,6755,6900,6733,5632,235024,8700,0
18053,5668,0,0,0,0,0,0
18054,6029,7035,10007,20000,4000,10000,0
18055,2000,1731,1955,1454,3300,0,0
18056,20473,3587,18860,146,5923,9464,0
18057,2500,1200,0,500,500,500,1
18058,0,0,0,0,0,0,0
18059,1610,285,22240,4200,905,4607,0
18060,8544,9257,8583,4292,5133,4257,0
18061,3500,4508,145578,5115,10000,7598,0
18062,0,6828,800,0,2000,0,1
18063,347,0,4098,4006,826,3146,0
18064,10000,0,1036,79,232,110,1
18065,2020,5115,3295,222,2862,2129,0
18066,4000,3200,3000,0,5000,3200,1
18067,0,1820,1600,1012,2586,2656,0
18068,10000,10000,0,0,0,0,0
18069,5503,7210,15128,0,4200,4300,0
18070,1261,1261,1261,1261,1261,1261,0
18071,2000,1500,2000,3000,2000,2000,1
18072,1000,2000,1000,0,2000,1000,0
18073,4504,30,7000,2600,3500,2,1
18074,3600,0,2100,3226,0,1531,1
18075,1818,2261,1296,672,688,834,1
18076,3003,5007,2008,3004,7019,12,0
18077,10156,9000,8700,7000,7600,7800,1
18078,20255,50171,7096,6604,10012,10000,0
18079,3000,3000,3003,5000,2000,1500,0
18080,2009,2239,2067,1594,1576,1503,0
18081,0,2600,6459,2500,5000,0,0
18082,2200,2001,2100,2000,2000,2000,0
18083,5023,0,0,0,3081,0,0
18084,0,0,0,0,0,0,0
18085,2000,13,700,0,0,0,0
18086,1256,0,1849,0,0,0,1
18087,14341,14468,2295,0,0,0,0
18088,6500,6500,4322,12200,0,4200,0
18089,4523,3500,3500,3000,2776,4019,0
18090,1491,1326,9373,192994,7000,7000,0
18091,6337,6000,4974,5041,5215,7000,0
18092,3264,4092,2400,43532,1511,1200,1
18093,8491,9600,8896,10690,223765,9395,0
18094,0,0,0,0,0,0,1
18095,4511,3300,4505,4200,2500,25151,0
18096,0,1400,0,0,0,0,1
18097,1314,1506,19300,1000,1000,700,1
18098,42100,0,3900,1900,2000,0,0
18099,0,0,0,5288,0,0,1
18100,0,0,0,0,0,0,1
18101,21000,0,0,13000,7000,1170,1
18102,2055,2655,1862,4007,2517,37793,0
18103,0,0,0,0,14202,2903,0
18104,0,0,0,0,0,0,0
18105,8376,8589,6137,2300,18649,616,0
18106,5505,5000,3000,95000,4000,3500,0
18107,40146,23040,63,104,23,50212,0
18108,8432,9000,9500,10000,7000,10000,0
18109,2000,3400,1800,1800,1900,2059,1
18110,5500,0,2512,5400,0,3000,1
18111,150,0,0,0,0,0,0
18112,3019,2600,3100,3000,3000,3000,0
18113,0,0,0,0,0,0,1
18114,1617,1644,1654,774,1000,1021,0
18115,5079,0,332809,6000,6000,6100,0
18116,2300,1500,270,0,500,500,1
18117,7000,14834,0,4575,4180,4634,0
18118,8100,7000,4000,5000,105015,4100,0
18119,3558,3803,3146,2514,3000,2500,0
18120,13014,5068,2100,1947,2000,1600,0
18121,2000,6500,0,5011,0,1834,0
18122,5000,0,4500,2500,0,2500,0
18123,1900,1953,3300,0,1430,1300,0
18124,7669,7957,35300,9247,29459,20000,0
18125,1280,0,320,0,0,0,0
18126,30000,4326,4000,3000,20000,3500,0
18127,5000,3424,4193,1042,1100,1080,0
18128,1288,1000,0,0,0,0,0
18129,3036,3092,3111,2000,2000,2000,1
18130,3573,5100,0,200,20,1146,0
18131,7644,155142,9661,11489,3870,3539,0
18132,10000,6000,5087,5000,5000,5000,0
18133,4216,4585,0,302,5419,1005,1
18134,0,0,0,0,0,0,0
18135,0,0,0,0,0,0,1
18136,6324,0,1200,1000,126,1000,0
18137,5000,5000,3000,2000,1800,1600,0
18138,15000,7171,5427,4000,3518,4758,1
18139,2500,3354,1800,1000,1200,2000,0
18140,7000,6500,7000,27640,0,16000,0
18141,2016,1049,767,87150,931,1068,0
18142,2800,1200,1200,9427,55000,2000,1
18143,11393,25742,18076,184637,841,37384,0
18144,805,6144,34418,230,1839,0,0
18145,1300,1100,1000,300,0,1261,0
18146,4000,3000,5000,3000,5000,2000,0
18147,17241,16000,13322,10005,9081,9080,0
18148,2425,2174,1605,890,995,681,0
18149,56,9950,17828,9,7951,8070,0
18150,3933,0,3056,21910,3856,31772,0
18151,2000,2000,1500,1500,1500,1135,1
18152,7857,8091,0,990,3108,8486,0
18153,393,0,814,0,0,0,0
18154,1456,2000,1400,554,327,0,0
18155,1000,499,1000,0,0,1000,0
18156,3700,5700,3100,2000,2000,1700,0
18157,1250,0,30000,500,0,0,1
18158,4200,4800,2500,3900,3400,3400,1
18159,39529,6930,19873,12361,2713,5291,0
18160,2000,1010,0,0,0,0,0
18161,1306,3045,10000,0,1610,0,0
18162,733,100,0,499,0,0,0
18163,1765,1828,1811,1816,1880,4123,0
18164,6176,5000,3815,3614,5000,5000,1
18165,2500,2000,2500,500,500,500,0
18166,1500,1500,1506,452,2500,691,0
18167,1530,34229,44258,56526,776,2131,0
18168,11000,10500,8010,7000,6000,4600,0
18169,0,4000,0,1500,3500,2600,1
18170,0,0,0,0,0,0,0
18171,5877,5300,6534,0,500,360,0
18172,6000,7007,5000,3000,5000,2500,0
18173,2800,1000,0,0,0,0,0
18174,5000,3000,4000,3000,3000,3000,0
18175,0,4091,0,6592,0,1456,0
18176,0,0,1950,0,0,1320,0
18177,1270,3000,0,0,0,3230,0
18178,2200,2447,2660,2100,2109,2000,0
18179,0,0,974,0,650,0,0
18180,8187,1571,4965,2679,590,529,0
18181,3000,3000,2000,5000,0,5000,0
18182,7976,2088,7795,1335,2928,4319,0
18183,1718,5069,1130,1093,4491,0,0
18184,1600,3106,0,0,1370,3930,0
18185,4541,0,119498,3500,3983,3579,1
18186,8000,10800,6000,6000,6000,6000,1
18187,1632,545,1262,1019,530,1518,0
18188,2000,1500,2000,0,2000,1000,1
18189,1615,1749,1250,200,20901,1100,0
18190,1700,4000,300,10000,5000,1000,0
18191,2015,2063,2054,1672,1946,1700,0
18192,3350,2000,2000,0,3055,1700,1
18193,3100,3000,3100,2000,1800,1700,0
18194,15000,11000,10013,20000,30000,30000,0
18195,1113,1132,1200,600,600,600,0
18196,6000,5800,6000,4400,5000,4800,0
18197,23185,31610,396,3832,3867,1500,0
18198,1923,600,2000,0,0,1000,1
18199,1440,1500,6000,6000,5000,1556,0
18200,17124,14706,15377,10481,11003,11303,0
18201,10000,9002,10000,7000,7000,7000,0
18202,9297,8311,6928,3539,2991,2672,0
18203,5000,3200,10000,10000,10000,10000,0
18204,10611,9708,5929,5622,5465,5474,0
18205,10000,30000,5000,10004,5000,0,0
18206,0,785,20697,3766,0,2040,0
18207,150,1397,690,0,0,0,0
18208,15000,9221,9225,8112,8369,9000,0
18209,5000,300000,14000,15000,12000,10000,0
18210,1145,1005,2000,500,5305,3640,0
18211,2000,3000,3000,3000,2000,3000,0
18212,1300,1300,1300,700,700,700,1
18213,60000,80006,10523,8565,8700,3412,1
18214,7700,6000,5800,5800,2895,400,0
18215,11754,4100,0,14000,0,10365,0
18216,0,4940,4806,4107,4026,85750,1
18217,2500,1500,1300,800,1000,1500,0
18218,2000,4000,6000,3000,4000,3000,0
18219,0,0,0,0,0,0,1
18220,2000,3000,0,0,1500,0,0
18221,400,6180,0,454,1000,400,1
18222,4080,4500,5800,4500,5000,5000,0
18223,0,1656,1866,1080,1080,0,0
18224,7700,8000,7600,6700,7100,6900,0
18225,2600,1200,0,503,900,0,1
18226,1450,1516,1391,966,997,948,0
18227,4388,2000,0,4212,2126,0,0
18228,0,1300,0,1586,780,800,0
18229,0,5500,0,0,3036,2000,1
18230,4052,6122,1987,2232,560,0,0
18231,5411,16000,0,5341,4830,4621,0
18232,2144,1933,2400,0,0,0,0
18233,160002,42263,20663,6020,3500,1003,0
18234,1123,1140,1048,163,135,151,0
18235,2572,3188,2661,1000,8000,1000,0
18236,3099,3000,5005,2000,4001,3016,0
18237,6000,3000,3000,3000,3000,2734,0
18238,3000,3000,0,1700,0,0,0
18239,0,140248,6600,5122,5464,5372,0
18240,1311,2398,0,0,0,0,0
18241,0,3100,0,2000,0,1900,1
18242,5000,12501,4700,0,9500,0,0
18243,0,3100,0,400,354,2000,0
18244,176,1269,11347,369,860,0,0
18245,15715,16519,16513,15800,16531,15677,0
18246,0,2100,2500,800,1000,900,0
18247,11000,8500,15022,7000,20000,20000,0
18248,2047,2168,1642,1563,1600,1486,0
18249,1600,1600,1300,1000,700,600,1
18250,0,1803,1733,1200,1200,2000,1
18251,18000,12370,6552,6936,395,0,0
18252,3591,0,0,0,0,2712,1
18253,11637,12991,39278,6000,14837,931,0
18254,3500,2202,1500,1500,1500,1500,0
18255,63000,25000,7704,8700,3000,12900,0
18256,0,1000,1000,1000,0,2000,1
18257,0,780,390,780,0,390,1
18258,0,0,0,1981,1700,13969,0
18259,0,0,0,4726,0,0,1
18260,2386,1894,911,3865,1513,0,0
18261,1025,0,660,0,0,0,0
18262,1632,0,13371,15,0,2512,0
18263,3000,3000,2000,1000,936,1010,1
18264,3293,3350,3111,2615,2689,2766,0
18265,2516,2106,2048,783,806,652,0
18266,2920,0,0,0,6753,0,1
18267,2810,2954,2307,1756,3181,0,0
18268,780,4639,100000,3284,2576,2576,0
18269,7289,6918,7148,1792,19541,3689,0
18270,2200,2500,4000,0,2000,2000,0
18271,0,1500,3500,2336,0,6900,0
18272,1499,0,360,7143,3000,2383,0
18273,2000,6000,0,2000,2784,0,1
18274,1000,0,288921,10000,21100,0,0
18275,4530,6338,5530,1877,1937,1939,0
18276,8000,7512,8034,5600,0,2700,0
18277,2000,0,3405,1600,1600,1700,1
18278,1800,2000,2000,1500,2500,0,1
18279,7000,7962,7000,3417,3463,3357,0
18280,10,1215,12000,4000,4978,1000,0
18281,1600,1600,1540,1580,0,700,1
18282,3000,76653,20000,2481,2600,2600,0
18283,7154,7385,7520,5593,6000,5516,0
18284,1561,3300,300,0,299,2000,0
18285,3007,3000,3000,5000,6000,8000,0
18286,0,241,8598,857,4,2227,0
18287,16898,17546,15921,15981,14420,14230,0
18288,7772,1198,2097,1026,1026,1019,0
18289,205,15259,3416,8353,0,0,0
18290,2867,2000,2000,0,1500,1353,0
18291,0,814,390,390,390,1578,1
18292,779,391,390,390,776,1,1
18293,0,1638,0,0,0,0,0
18294,780,0,580,200,0,0,0
18295,0,0,0,0,0,0,1
18296,0,1343,1155,506,538,600,1
18297,10989,12100,8000,8000,9000,7670,0
18298,1473,1818,4192,6066,1616,2512,0
18299,3720,3229,3165,1979,9806,390,0
18300,2000,2000,1500,1000,1200,2000,0
18301,0,0,0,0,0,0,0
18302,1261,1396,3125,1805,16820,3000,0
18303,1000,252,0,0,0,0,1
18304,2000,1600,1600,1300,1400,1600,0
18305,1300,1340,1207,300,500,500,0
18306,763,2403,0,0,291,291,0
18307,5000,5000,6000,5000,8000,10000,0
18308,5336,509,9636,3822,1779,1017,0
18309,2553,747,0,0,0,1295,0
18310,2495,100,0,14663,0,14121,0
18311,316,316,316,316,316,316,1
18312,1712,1774,1415,955,991,1358,0
18313,2000,2003,1298,1000,800,879,1
18314,1700,0,2500,0,800,792,0
18315,0,0,0,7981,0,12220,0
18316,1268,1284,1141,309,470,321,1
18317,1950,4300,2000,2938,0,3700,1
18318,150,8857,19565,502,3000,2707,0
18319,3400,3600,4000,3500,3000,4000,0
18320,3015,3025,2029,2015,1001,2000,0
18321,38024,5785,9233,4893,2168,3625,0
18322,1300,1400,1300,700,700,1000,0
18323,2060,0,0,0,0,0,0
18324,1300,1803,1300,1333,0,0,0
18325,0,0,0,0,0,0,0
18326,8656,14040,154888,12848,50000,10000,1
18327,5057,17000,0,0,0,1183,0
18328,7000,0,261,46506,2000,3000,0
18329,2782,2700,1732,1134,1128,1003,1
18330,6019,5000,5000,2000,20000,10000,0
18331,2000,1600,2100,1930,500,500,0
18332,6000,12398,7814,7000,7000,6597,0
18333,2000,2100,2000,2100,2000,2153,0
18334,1336,2502,1700,807,2002,1007,0
18335,0,1500,1500,2225,0,0,1
18336,1090,3200,0,2000,95,29355,1
18337,2015,1500,1252,330,1829,207,0
18338,3000,3001,3000,2000,1002,783,0
18339,4641,1019,900,0,1500,0,1
18340,1262,1000,1115,9329,331,1000,0
18341,1489,2302,2400,0,2000,3000,0
18342,1327,0,2000,283,2000,859,0
18343,1311,1065,1000,1226,1161,748,0
18344,2000,647,489,7273,130,0,0
18345,2022,15210,1000,10690,3413,390,0
18346,0,1276,1300,2443,0,0,0
18347,0,1663,1544,5500,390,0,0
18348,1500,4000,1255,2000,2000,3000,0
18349,5389,8276,14075,15022,3012,3018,1
18350,4000,0,2780,0,0,0,1
18351,0,0,0,441,2368,0,1
18352,390,780,390,740,552,4390,0
18353,1700,1800,1600,1500,3500,2000,0
18354,0,0,0,0,0,0,0
18355,1053,0,500,2057,23322,4299,0
18356,27704,5000,13676,9457,14000,568,0
18357,3000,0,2600,0,1500,0,0
18358,1000,1000,1200,900,700,2300,1
18359,7,1580,1621,1020,2473,1079,1
18360,0,43460,1700,1100,1000,1000,0
18361,527,11249,1200,16578,0,33232,0
18362,0,32320,0,0,0,0,1
18363,7500,6116,5600,5000,5000,5000,0
18364,5000,1454,2000,2000,1500,680,0
18365,11615,10739,4272,13,16687,952,0
18366,0,174,1200,1434,0,974,0
18367,5000,5000,10006,14614,11766,18000,0
18368,1762,3500,0,2297,40,1755,1
18369,3300,1300,0,2300,0,900,0
18370,1500,0,2000,1500,1000,700,1
18371,66470,2451,2543,5000,4189,10000,0
18372,10000,2500,3002,1500,52000,1900,1
18373,78000,3647,0,0,780,0,0
18374,1092,1109,1000,759,2480,0,1
18375,3500,0,2709,1600,1400,1300,1
18376,1700,1742,2000,10000,2025,2150,0
18377,2000,2000,2025,1300,4500,3500,0
18378,866,390,0,2601,0,1326,0
18379,1516,2000,1600,1215,1300,1500,0
18380,1313,1689,4000,958,1036,6000,0
18381,0,3100,0,3500,5000,1000,1
18382,1261,2136,0,0,0,0,1
18383,1100,1700,1500,1000,1000,1300,1
18384,1400,1730,1760,2310,1033,0,0
18385,2000,2000,2000,2000,2000,2000,1
18386,0,0,745,0,0,930,0
18387,1193,1290,1094,1000,316,1000,0
18388,2523,2155,45088,1722,1523,2000,0
18389,2933,2100,2659,2100,2700,2599,0
18390,0,0,0,826,1803,0,1
18391,1265,3437,2115,2920,1500,1053,0
18392,237,586,12511,1249,0,0,1
18393,0,2000,1300,700,1000,3500,1
18394,8000,6500,6100,235075,10047,7500,1
18395,3015,4102,0,1000,1500,1000,0
18396,2000,0,2000,0,356,3431,1
18397,1431,1481,1432,992,1027,1038,0
18398,5000,5000,5000,8000,2000,4209,0
18399,6201,5113,5006,6006,5501,15064,0
18400,1500,1500,1800,1100,2200,1500,0
18401,1750,1150,1000,300,400,800,0
18402,1630,6348,0,420,593,500,0
18403,1301,1267,1648,4041,0,3422,0
18404,2057,4294,8535,1535,5753,7792,0
18405,2000,1241,1157,1104,814,715,0
18406,3001,2013,2001,2002,1500,20000,0
18407,10000,2013,3016,759,2042,3705,0
18408,1619,4000,1200,592,330,177,0
18409,1705,1418,2011,0,0,0,1
18410,0,0,0,0,0,240,0
18411,2852,2906,2828,2790,2887,3100,0
18412,1800,2100,2600,1000,1000,1000,0
18413,4000,10001,7000,1107,1000,1010,0
18414,3703,0,1000,421,1894,5514,0
18415,1841,2243,1467,1076,1096,1494,0
18416,1600,2517,4006,2000,1000,1500,0
18417,5,68500,3114,4016,2000,2000,0
18418,3010,3000,2000,1000,2000,0,0
18419,0,4000,1000,0,1100,1091,1
18420,1326,1355,1668,807,834,837,1
18421,1000,1043,1133,0,0,7482,1
18422,1867,1900,1610,1339,1387,1395,1
18423,4000,3000,1000,0,222,2682,1
18424,390,1946,1000,0,780,1160,0
18425,0,3000,0,2300,2661,2035,0
18426,902,177,1596,405,0,0,0
18427,1523,1609,1500,2305,0,1701,0
18428,3400,3000,5027,8500,0,4000,0
18429,1500,2000,2000,3200,0,1700,1
18430,2000,2880,1950,1050,1010,1220,0
18431,2000,2000,2000,2000,1500,1500,0
18432,5000,6000,5000,9600,14000,14000,0
18433,0,0,0,0,0,0,0
18434,330,63917,2100,2100,2200,2200,0
18435,6558,7254,4308,4274,1296,1017,0
18436,1500,2000,1000,0,0,0,0
18437,2600,1000,1400,600,0,700,1
18438,5000,4000,1010,5504,5500,5000,0
18439,1524,1537,1755,1207,1076,1188,0
18440,1000,0,0,0,0,0,0
18441,5000,4200,3820,4000,3760,4006,1
18442,1532,1246,2304,0,2390,634,1
18443,1000,0,3100,3300,11000,0,1
18444,1446,0,1956,0,651,0,1
18445,46034,1800,1659,1200,1150,1158,0
18446,2000,1800,1800,1700,2000,3700,0
18447,5388,3300,2124,912,1000,10847,1
18448,0,0,0,0,0,0,1
18449,2,1198,1500,500,2000,0,0
18450,0,1795,0,13,933,3000,0
18451,3000,3000,5000,10000,5000,6000,0
18452,1739,1701,1439,980,1005,1216,0
18453,3532,857,1000,0,0,0,1
